0RB0LC_1LC1RB_1RD1LA_1RB1RC	FAIL	fwd:lc=25,part=0,rc=3,s0=0 mir:lc=21,part=226,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB1RD	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=20,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RD1LB	FAIL	fwd:lc=25,part=0,rc=2,s0=0 mir:lc=20,part=186,rc=24,s0=60
0RB0LC_1LC1RB_1RD1LA_1RD1RB	FAIL	fwd:lc=25,part=0,rc=2,s0=0 mir:lc=20,part=186,rc=24,s0=60
0RB0LC_1LC1RD_0RD1LA_1LC1RD	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=54
0RB0LC_1RC0LC_0RD1LA_1LC1RD	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=0
0RB0LC_1RC1LC_0RD1LA_1LC1RD	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=0
0RB0LC_1RC1LD_0RD1LA_1LC1RD	FAIL	fwd:lc=28,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=28,s0=53
0RB0LC_1RC1RD_0RD1LA_1LC1RD	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=0
0RB0LD_0LC1LC_1LD1RC_0RC1LA	FAIL	fwd:lc=24,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=24,s0=53
0RB0LD_0LC1RB_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=36,part=180,rc=18,s0=62
0RB0LD_0LC1RC_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=54
0RB0LD_0RC1LB_1LA1RD_1RC0LB	FAIL	fwd:lc=19,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=1,s0=0
0RB0LD_0RC1LC_1LD1RC_0RC1LA	FAIL	fwd:lc=24,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=24,s0=53
0RB0LD_0RC1RC_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=54
0RB0LD_1LA1LC_0LD0LC_1RD1RB	FAIL	fwd:lc=34,part=0,rc=18,s0=0 mir:lc=18,part=72,rc=22,s0=0
0RB0LD_1LA1LC_1LD1RC_0RC1LA	FAIL	fwd:lc=23,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=23,s0=53
0RB0LD_1LA1RC_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=54
0RB0LD_1LC0LA_1LD1RC_0RC1LA	FAIL	fwd:lc=23,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=23,s0=53
0RB0LD_1LC0RB_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=3,s0=0 mir:lc=21,part=120,rc=18,s0=44
0RB0LD_1LC1LC_1LD1RC_0RC1LA	FAIL	fwd:lc=23,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=23,s0=53
0RB0LD_1LC1RC_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=54
0RB0LD_1LC1RD_0RD0LC_1RB1LA	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=213,rc=36,s0=99
0RB0LD_1RC1LB_1LD1RC_0RC1LA	FAIL	fwd:lc=28,part=0,rc=0,s0=0 mir:lc=18,part=213,rc=25,s0=58
0RB0LD_1RC1LC_1LD1RC_0RC1LA	FAIL	fwd:lc=24,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=24,s0=53
0RB0LD_1RC1RB_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=21,part=130,rc=18,s0=48
0RB0LD_1RC1RC_1LD1RC_0RC1LA	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=150,rc=18,s0=54
0RB0RA_0LC0LD_1RB1LC_1LD1RA	FAIL	fwd:lc=36,part=216,rc=18,s0=7 mir:lc=18,part=0,rc=18,s0=0
0RB0RA_1RC1LD_1LC1RB_0LD0LA	FAIL	fwd:lc=21,part=0,rc=21,s0=0 mir:lc=21,part=0,rc=3,s0=0
0RB0RA_1RC1LD_1LD1RB_0LD0LA	FAIL	fwd:lc=18,part=0,rc=21,s0=0 mir:lc=21,part=0,rc=0,s0=0
0RB0RB_1LA1LC_0LD0LC_1RD1RB	FAIL	fwd:lc=37,part=0,rc=18,s0=0 mir:lc=18,part=72,rc=25,s0=0
0RB0RC_1LA1LC_0LD1RA_1RC1LD	FAIL	fwd:lc=18,part=180,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB0RC_1LA1RB_1RC1LD_0LA0LD	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=36,part=216,rc=18,s0=7
0RB0RC_1LA1RC_1RB1LD_0LD0LA	FAIL	fwd:lc=30,part=0,rc=26,s0=0 mir:lc=27,part=30,rc=12,s0=0
0RB0RC_1LC0LB_0LD1RA_1RC1LD	FAIL	fwd:lc=21,part=153,rc=18,s0=62 mir:lc=18,part=0,rc=3,s0=0
