machine	theorem	file	recipe	tier
0RB---_1RC1RD_1LC1LD_1RB0LD	cqh_s_15007	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1LC1LD_1RB0RC	cqh_s_15008	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1LC1RB_0RC0RD	cqh_s_15009	theories/Machines/RerootStage/RRStage_15.v	rw_2_2_8192	R_QH
0RB---_1RC1RD_1LD0LC_0RB1LC	cqh_s_15010	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1LD0RB_1LB0LC	cqh_s_15011	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1LD0RB_1RB0LC	cqh_s_15012	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1LD0RC_1RB1LC	cqh_s_15013	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1LD1RB_0RC0LD	cqh_s_15014	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1RD0LB_1LC0RB	cqh_s_15015	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1RD0LB_1LC0RC	cqh_s_15016	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
0RB---_1RC1RD_1RD1RC_1LB1LD	cqh_s_15017	theories/Machines/RerootStage/RRStage_15.v	rk_3_20000_64	R_QH
