machine	quiet_state	s	n	t
1RB1LA_0LA1LC_1LD0RD_1RC0LC	B	4	3	64
1RB1LA_0LA1LC_1LD1RC_0RC0RD	B	4	2	64
1RB1LA_0LA1LC_1LD1RC_0RC1RD	B	4	2	64
1RB1LA_0LA1LC_1RC1RD_1LC0RD	B	4	2	64
1RB1LA_0LA1LC_1RD0LC_0LB0LC	A	3	2	64
1RB1LA_0LA1LC_1RD0LC_0LB1LC	A	3	2	64
1RB1LA_0LA1LC_1RD0LC_0LB1RC	A	3	3	256
1RB1LA_0LA1LC_1RD0LC_0LD1LC	B	4	2	64
1RB1LA_0LA1LC_1RD0LC_1LB0LC	A	3	2	64
1RB1LA_0LA1LC_1RD0LC_1LB1LC	A	3	2	64
1RB1LA_0LA1LC_1RD0LC_1LB1RD	A	3	3	64
1RB1LA_0LA1LC_1RD0LC_1LD1LC	B	4	2	64
1RB1LA_0LA1LC_1RD1LC_0LC0LD	B	4	2	64
1RB1LA_0LA1LC_1RD1LC_0LC1LD	B	4	2	64
1RB1LA_0LA1RC_0LC1LD_1RC0LD	B	4	2	64
1RB1LA_0LA1RC_0LD0LC_1RC1LD	B	4	2	64
1RB1LA_0LA1RC_0LD1LC_1RC1LD	B	4	2	64
1RB1LA_0LA1RC_1LC1LD_1RC0LD	B	4	2	64
1RB1LA_0LA1RC_1LC1RD_1RC0RC	B	4	2	64
1RB1LA_0LA1RC_1LD0LC_0RB1LC	A	3	2	64
1RB1LA_0LA1RC_1LD0LD_1RD1LC	B	4	2	64
1RB1LA_0LA1RC_1LD0RC_0RB0RC	A	3	2	64
1RB1LA_0LA1RC_1LD0RC_0RB1RC	A	3	2	64
1RB1LA_0LA1RC_1LD0RC_0RD1RC	B	4	2	64
1RB1LA_0LA1RC_1LD0RC_1RB0RC	A	3	2	64
1RB1LA_0LA1RC_1LD0RC_1RB1RC	A	3	2	64
1RB1LA_0LA1RC_1LD0RC_1RD1RC	B	4	2	64
1RB1LA_0LA1RC_1LD0RD_1RC0LC	B	4	3	64
1RB1LA_0LA1RC_1RD0LC_0LD1LC	B	4	2	64
1RB1LA_0LA1RC_1RD0LC_1LD1LC	B	4	2	64
1RB1LA_0LB1LC_1RD0LC_1RB0LA	A	6	2	256
1RB1LA_0LB1LC_1RD0LC_1RB1LA	A	6	2	256
1RB1LA_0LC0LB_1RC1RD_1LA1RB	B	495	2	1024
1RB1LA_0LC1RD_1LB1RC_1LA0RD	C	3	3	64
1RB1LA_0RC1RD_1LB0LC_1LA0RD	C	5	3	256
1RB1LA_0RC1RD_1LB1RC_1LA0RD	C	5	3	256
1RB1LA_0RC1RD_1LC1LD_1LA0LD	C	4	2	256
1RB1LA_1LA0LC_0LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA0LC_0RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA0LC_0RD1RC_1LC1RD	B	4	2	64
1RB1LA_1LA0LC_1LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA0LC_1LD0RC_0RD1RC	B	4	2	64
1RB1LA_1LA0LC_1LD0RC_1RD1RC	B	4	2	64
1RB1LA_1LA0LC_1LD1RC_0RC1RD	B	4	2	64
1RB1LA_1LA0LC_1RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA0LC_1RD0LC_0LD1LC	B	4	2	64
1RB1LA_1LA0LC_1RD0LC_1LD1LC	B	4	2	64
1RB1LA_1LA0LC_1RD0LD_1LC0RC	B	4	3	256
1RB1LA_1LA0LC_1RD1LC_0LC0LB	A	3	2	64
1RB1LA_1LA0LC_1RD1LC_0LC0LD	B	4	2	64
1RB1LA_1LA0LC_1RD1LC_0LC1LB	A	3	2	64
1RB1LA_1LA0LC_1RD1LC_0LC1LD	B	4	2	64
1RB1LA_1LA0LC_1RD1LC_1LC0LB	A	3	2	64
1RB1LA_1LA0LC_1RD1LC_1LC1LB	A	3	2	64
1RB1LA_1LA0LC_1RD1LC_1RD0LB	A	3	3	64
1RB1LA_1LA0RC_0LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA0RC_0LD1LC_1RC1LD	B	4	2	64
1RB1LA_1LA0RC_0RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA0RC_0RD0RB_1LC1RD	A	7	2	64
1RB1LA_1LA0RC_1LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA0RC_1LD0RC_0RD1RC	B	4	2	64
1RB1LA_1LA0RC_1LD0RC_1RD1RC	B	4	2	64
1RB1LA_1LA0RC_1LD0RD_1RC0LC	B	4	3	256
1RB1LA_1LA0RC_1LD1RC_0RC0RB	A	3	2	64
1RB1LA_1LA0RC_1LD1RC_0RC0RD	B	4	2	64
1RB1LA_1LA0RC_1LD1RC_0RC1RB	A	3	2	64
1RB1LA_1LA0RC_1LD1RC_0RC1RD	B	4	2	64
1RB1LA_1LA0RC_1LD1RC_1LD0RB	A	3	3	64
1RB1LA_1LA0RC_1LD1RC_1RC0RB	A	3	2	64
1RB1LA_1LA0RC_1LD1RC_1RC1RB	A	3	2	64
1RB1LA_1LA0RC_1RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA0RC_1RD0LC_0LD1LC	B	4	2	64
1RB1LA_1LA0RC_1RD0LC_1LD1LC	B	4	2	64
1RB1LA_1LA0RC_1RD1LC_0LC1LD	B	4	2	64
1RB1LA_1LA1LC_0LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA1LC_0RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA1LC_1LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA1LC_1LD0RC_0RD1RC	B	4	2	64
1RB1LA_1LA1LC_1LD0RC_1RD1RC	B	4	2	64
1RB1LA_1LA1LC_1LD1RC_0RC0RD	B	4	2	64
1RB1LA_1LA1LC_1LD1RC_0RC1RD	B	4	2	64
1RB1LA_1LA1LC_1RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA1LC_1RD0LC_0LB0LC	A	3	2	64
1RB1LA_1LA1LC_1RD0LC_0LB1LC	A	3	2	64
1RB1LA_1LA1LC_1RD0LC_0LD1LC	B	4	2	64
1RB1LA_1LA1LC_1RD0LC_1LB0LC	A	3	2	64
1RB1LA_1LA1LC_1RD0LC_1LB1LC	A	3	2	64
1RB1LA_1LA1LC_1RD0LC_1LD1LC	B	4	2	64
1RB1LA_1LA1LC_1RD0LD_1LC0RC	B	4	3	64
1RB1LA_1LA1LC_1RD0RC_0LB1RC	A	3	2	64
1RB1LA_1LA1LC_1RD0RD_1LD1RC	B	4	2	64
1RB1LA_1LA1LC_1RD1LC_0LC0LD	B	4	2	64
1RB1LA_1LA1LC_1RD1LC_0LC1LD	B	4	2	64
1RB1LA_1LA1RC_0LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA1RC_0RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA1RC_0RD0RB_1LC1RD	A	7	2	64
1RB1LA_1LA1RC_1LC1LD_1RC0LD	B	4	2	64
1RB1LA_1LA1RC_1LD0LC_0RB1LC	A	3	2	64
1RB1LA_1LA1RC_1LD0LD_1RD1LC	B	4	2	64
1RB1LA_1LA1RC_1LD0RC_0RB0RC	A	3	2	64
1RB1LA_1LA1RC_1LD0RC_0RB1RC	A	3	2	64
1RB1LA_1LA1RC_1LD0RC_0RD1RC	B	4	2	64
1RB1LA_1LA1RC_1LD0RC_1RB0RC	A	3	2	64
1RB1LA_1LA1RC_1LD0RC_1RB1RC	A	3	2	64
1RB1LA_1LA1RC_1LD0RC_1RD1RC	B	4	2	64
1RB1LA_1LA1RC_1LD0RD_1RC0LC	B	4	3	64
1RB1LA_1LA1RC_1LD1RC_0RC0RD	B	4	2	64
1RB1LA_1LA1RC_1LD1RC_0RC1RD	B	4	2	64
1RB1LA_1LA1RC_1RC1RD_1LC0RD	B	4	2	64
1RB1LA_1LA1RC_1RD0LC_0LD1LC	B	4	2	64
1RB1LA_1LA1RC_1RD0LC_1LD1LC	B	4	2	64
1RB1LA_1LA1RC_1RD1LC_0LC0LD	B	4	2	64
1RB1LA_1LA1RC_1RD1LC_0LC1LD	B	4	2	64
1RB1LA_1LB1LC_1RD0LC_1RB0LA	A	6	2	256
1RB1LA_1LC0LD_1LD0RA_1RD1LB	A	4	2	64
1RB1LA_1LC1RD_0LD1RC_1LA0RD	C	4	3	64
1RB1LA_1LC1RD_0RB0LC_1LA0RD	C	5	3	256
1RB1LA_1LC1RD_0RB1LC_1LA0RD	C	3	3	64
1RB1LA_1LC1RD_1LA1LB_1LA0RD	C	4	3	256
1RB1LA_1LC1RD_1LD1LB_1LA0LD	C	4	2	256
1RB1LA_1LC1RD_1LD1LC_1LA0RD	C	3	3	256
1RB1LA_1LC1RD_1RC1LB_1LA0LD	C	5	2	1024
1RB1LA_1RC0RD_0LA1RD_1LB0RD	A	5	2	64
1RB1LA_1RC0RD_1LA1RD_1LB0RD	A	5	2	64
1RB1LA_1RC1LC_0LD0LA_1RA1LB	D	6	2	64
1RB1LA_1RC1LC_0RD0LA_1LC1LB	D	5	2	64
1RB1LA_1RC1LC_0RD0LA_1LD0LB	D	30	2	64
1RB1LA_1RC1LC_0RD0LA_1LD0RA	D	5	2	64
1RB1LA_1RC1LC_1LA1RD_1LB0RD	A	5	2	64
1RB1LA_1RC1LC_1LD0LA_0LA1LD	D	5	2	64
1RB1LA_1RC1LC_1LD0LA_0RA0RB	D	9	2	64
1RB1LA_1RC1LC_1LD0LA_0RD1LB	D	7	2	64
1RB1LA_1RC1RD_0LA1RD_1LB0RD	A	5	2	64
1RB1LA_1RC1RD_0LC1LB_1LA0RD	C	3	3	64
1RB1LA_1RC1RD_1LA1RD_1LB0RD	A	5	2	64
1RB1LB_0LC1RD_---0LD_1LA0RD	C	2	2	64
1RB1LB_0LC1RD_---0RD_1LA0RD	C	2	2	64
1RB1LB_0LC1RD_1LA0LC_1LA0RD	C	3	2	64
1RB1LB_0LC1RD_1LA0RC_1LA0RD	C	3	2	64
1RB1LB_0RC1RD_0RD---_1LA0RD	C	2	2	64
1RB1LB_0RC1RD_1LC1LD_1LA0RD	C	4	2	64
1RB1LB_0RC1RD_1LD1LA_1LA0RD	C	6	2	64
1RB1LB_0RC1RD_1LD1RA_1LA0RD	C	6	2	64
1RB1LB_1LA0LC_0LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA0LC_0RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA0LC_1LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA0LC_1LD0LD_1RD1LC	B	5	2	1024
1RB1LB_1LA0LC_1LD0RC_0RD1RC	B	5	2	64
1RB1LB_1LA0LC_1LD0RC_1RD1RC	B	5	2	64
1RB1LB_1LA0LC_1LD0RD_1RC0LC	B	5	3	64
1RB1LB_1LA0LC_1RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA0LC_1RD0LC_0LD1LC	B	5	2	64
1RB1LB_1LA0LC_1RD0LC_1LD1LC	B	5	2	64
1RB1LB_1LA0LC_1RD1LC_0LC0LB	A	4	2	64
1RB1LB_1LA0LC_1RD1LC_0LC0LD	B	5	2	64
1RB1LB_1LA0LC_1RD1LC_0LC1LB	A	4	2	64
1RB1LB_1LA0LC_1RD1LC_0LC1LD	B	5	2	64
1RB1LB_1LA0LC_1RD1LC_0RC1LB	A	4	2	64
1RB1LB_1LA0LC_1RD1LC_1LC0LB	A	4	2	64
1RB1LB_1LA0LC_1RD1LC_1LC1LB	A	4	2	64
1RB1LB_1LA0RC_0LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA0RC_0RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA0RC_1LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA0RC_1LC1RD_1RC0RC	B	5	2	64
1RB1LB_1LA0RC_1LD0RC_0RD1RC	B	5	2	64
1RB1LB_1LA0RC_1LD0RC_1RD1RC	B	5	2	64
1RB1LB_1LA0RC_1LD0RD_1RC0LC	B	5	3	256
1RB1LB_1LA0RC_1LD1RC_0RC0RB	A	4	2	64
1RB1LB_1LA0RC_1LD1RC_0RC0RD	B	5	2	64
1RB1LB_1LA0RC_1LD1RC_0RC1RB	A	4	2	64
1RB1LB_1LA0RC_1LD1RC_0RC1RD	B	5	2	64
1RB1LB_1LA0RC_1LD1RC_1LC0RB	A	4	3	64
1RB1LB_1LA0RC_1LD1RC_1LD0RB	A	4	3	64
1RB1LB_1LA0RC_1LD1RC_1RC0RB	A	4	2	64
1RB1LB_1LA0RC_1LD1RC_1RC1RB	A	4	2	64
1RB1LB_1LA0RC_1RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA0RC_1RD0LC_0LD1LC	B	5	2	64
1RB1LB_1LA0RC_1RD0LC_1LD1LC	B	5	2	64
1RB1LB_1LA0RC_1RD1LC_0LC0LD	B	5	2	64
1RB1LB_1LA0RC_1RD1LC_0LC1LD	B	5	2	64
1RB1LB_1LA1LC_0LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA1LC_0LD1LD_1RD0LB	A	4	2	256
1RB1LB_1LA1LC_0LD1LD_1RD1LB	A	4	2	256
1RB1LB_1LA1LC_0RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA1LC_0RD1RC_1LC1RD	B	5	2	64
1RB1LB_1LA1LC_1LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA1LC_1LD0RC_0RD1RC	B	5	2	64
1RB1LB_1LA1LC_1LD0RC_1RD1RC	B	5	2	64
1RB1LB_1LA1LC_1LD0RD_1RC0LC	B	5	3	64
1RB1LB_1LA1LC_1RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA1LC_1RD0LC_0LB0LC	A	4	2	64
1RB1LB_1LA1LC_1RD0LC_0LB1LC	A	4	2	64
1RB1LB_1LA1LC_1RD0LC_0LD1LC	B	5	2	64
1RB1LB_1LA1LC_1RD0LC_1LB0LC	A	4	2	64
1RB1LB_1LA1LC_1RD0LC_1LB0RC	A	4	2	64
1RB1LB_1LA1LC_1RD0LC_1LB1LC	A	4	2	64
1RB1LB_1LA1LC_1RD0LC_1LD1LC	B	5	2	64
1RB1LB_1LA1LC_1RD0RC_0LB1RC	A	4	2	256
1RB1LB_1LA1LC_1RD0RD_1LD1RC	B	5	2	1024
1RB1LB_1LA1LC_1RD1LC_0LC0LD	B	5	2	64
1RB1LB_1LA1LC_1RD1LC_0LC1LD	B	5	2	64
1RB1LB_1LA1RC_0LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA1RC_0LD0LC_1RC1LD	B	5	2	64
1RB1LB_1LA1RC_0LD1LC_1RC1LD	B	5	2	64
1RB1LB_1LA1RC_0RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA1RC_1LC1LD_1RC0LD	B	5	2	64
1RB1LB_1LA1RC_1LC1RD_1RC0RC	B	5	2	64
1RB1LB_1LA1RC_1LD0RC_0RB0RC	A	4	2	64
1RB1LB_1LA1RC_1LD0RC_0RB1RC	A	4	2	64
1RB1LB_1LA1RC_1LD0RC_0RD1RC	B	5	2	64
1RB1LB_1LA1RC_1LD0RC_1RB0RC	A	4	2	64
1RB1LB_1LA1RC_1LD0RC_1RB1RC	A	4	2	64
1RB1LB_1LA1RC_1LD0RC_1RD1RC	B	5	2	64
1RB1LB_1LA1RC_1LD0RD_1RC0LC	B	5	3	64
1RB1LB_1LA1RC_1LD1RC_0RC0RD	B	5	2	64
1RB1LB_1LA1RC_1LD1RC_0RC1RD	B	5	2	64
1RB1LB_1LA1RC_1RC1RD_1LC0RD	B	5	2	64
1RB1LB_1LA1RC_1RD0LC_0LD1LC	B	5	2	64
1RB1LB_1LA1RC_1RD0LC_1LD1LC	B	5	2	64
1RB1LB_1LC0LC_1RD0RA_0LD0LB	A	3	2	64
1RB1LB_1LC0LC_1RD0RA_0LD1LB	A	3	2	64
1RB1LB_1LC0LC_1RD0RA_1LD0LB	A	3	2	64
1RB1LB_1LC0LC_1RD0RA_1LD1LB	A	3	2	64
1RB1LB_1LC1RD_0LB1RC_1LA0RD	C	4	2	64
1RB1LB_1LC1RD_0LD0RB_1LA0RD	C	7	2	64
1RB1LB_1LC1RD_0RA0LC_1LA0RD	C	3	2	64
1RB1LB_1LC1RD_0RB0RB_1LA0RD	C	7	2	64
1RB1LB_1LC1RD_0RC0RB_1LA0RD	C	8	2	64
1RB1LB_1LC1RD_0RD0RB_1LA0RD	C	7	2	64
1RB1LB_1LC1RD_1RA0LC_1LA0RD	C	3	2	64
1RB1LB_1LC1RD_1RB0RB_1LA0RD	C	7	2	64
1RB1LB_1LC1RD_1RC0RB_1LA0RD	C	8	2	64
1RB1LB_1LC1RD_1RD0RB_1LA0RD	C	7	2	64
1RB1LB_1RC0LD_1LA1RD_1LB0RD	A	3	2	64
1RB1LB_1RC0RA_0LD1LC_0LB1LB	A	5	2	64
1RB1LB_1RC0RA_1LD0LC_0LB1LB	A	5	2	64
1RB1LB_1RC0RA_1LD1LC_0LB1LB	A	5	2	64
1RB1LB_1RC0RD_0LA1RD_1LB0RD	A	3	2	64
1RB1LB_1RC0RD_1LA1RD_1LB0RD	A	3	2	64
1RB1LB_1RC1LA_0LD0LC_0LB1LB	A	7	2	64
1RB1LB_1RC1LA_0LD1LC_0LB1LB	A	7	2	64
1RB1LB_1RC1LA_1LD0LC_0LB1LB	A	7	2	64
1RB1LB_1RC1LA_1LD1LC_0LB1LB	A	7	2	64
1RB1LB_1RC1LD_1LA1RD_1LB0RD	A	3	2	64
1RB1LB_1RC1RD_0LA1RD_1LB0RD	A	3	2	64
1RB1LB_1RC1RD_0RD---_1LA0RD	C	2	2	64
1RB1LB_1RC1RD_1LA1RD_1LB0RD	A	3	2	64
1RB1LC_0LA---_0LD0LA_1RC1LD	B	1	2	64
1RB1LC_0LA---_0LD0LC_1RC1LD	B	1	2	64
1RB1LC_0LA---_0LD1LA_1RC1LD	B	1	2	64
1RB1LC_0LA---_0LD1LC_1RC1LD	B	1	2	64
1RB1LC_0LA---_0RC1RD_1LC0RD	B	1	2	64
1RB1LC_0LA---_1LD0RC_0RD1RC	B	1	2	64
1RB1LC_0LA---_1LD0RC_1RD1RC	B	1	2	64
1RB1LC_0LA---_1LD0RD_1RC0LC	B	1	3	64
1RB1LC_0LA---_1LD1RC_0RC0RD	B	1	2	64
1RB1LC_0LA---_1LD1RC_0RC1RD	B	1	2	64
1RB1LC_0LA---_1RC1RD_1LC0RD	B	1	2	64
1RB1LC_0LA---_1RD0LC_0LA1LC	B	1	2	64
1RB1LC_0LA---_1RD0LC_0LD1LC	B	1	2	64
1RB1LC_0LA---_1RD0LC_1LA0LC	B	1	2	64
1RB1LC_0LA---_1RD0LC_1LA1LC	B	1	2	64
1RB1LC_0LA---_1RD0LC_1LD1LC	B	1	2	64
1RB1LC_0LA---_1RD0RC_0LA1RC	B	1	2	256
1RB1LC_0LA0LC_0LD0LB_1RC1LD	A	2	2	64
1RB1LC_0LA0LC_0LD1LB_1RC1LD	A	2	2	64
1RB1LC_0LA0LC_1RD0LD_1LC0LB	A	2	2	64
1RB1LC_0LA0LC_1RD0LD_1LC1LB	A	2	2	64
1RB1LC_0LA0LC_1RD1LC_0LC1LB	A	2	2	64
1RB1LC_0LA0LC_1RD1LC_1LC0LB	A	2	2	64
1RB1LC_0LA0LC_1RD1LC_1LC1LB	A	2	2	64
1RB1LC_0LA0LC_1RD1LC_1RC1LB	A	2	2	64
1RB1LC_0LA0LC_1RD1LC_1RD1LB	A	2	2	64
1RB1LC_0LA0LC_1RD1LD_1LC0LB	A	2	2	64
1RB1LC_0LA0LC_1RD1LD_1LC1LB	A	2	2	64
1RB1LC_0LA0LD_0LD0LB_1RC1LD	A	2	2	64
1RB1LC_0LA0LD_0LD1LB_1RC1LD	A	2	2	64
1RB1LC_0LA0LD_1LD0LB_1RC0LC	A	2	2	64
1RB1LC_0LA0LD_1LD0LB_1RC1LC	A	2	2	64
1RB1LC_0LA0LD_1LD0LB_1RC1LD	A	2	2	64
1RB1LC_0LA0LD_1LD1LB_1RC0LC	A	2	2	64
1RB1LC_0LA0LD_1LD1LB_1RC1LC	A	2	2	64
1RB1LC_0LA0LD_1LD1LB_1RC1LD	A	2	2	64
1RB1LC_0LA0LD_1RC1LB_1RC1LD	A	2	2	64
1RB1LC_0LA0RC_1LD1RC_0RC0RB	A	2	2	64
1RB1LC_0LA0RC_1LD1RC_0RC1RB	A	2	2	64
1RB1LC_0LA0RC_1LD1RC_1RC0RB	A	2	2	64
1RB1LC_0LA0RC_1LD1RC_1RC1RB	A	2	2	64
1RB1LC_0LA0RD_0RD1RB_1LC1RD	A	2	2	64
1RB1LC_0LA0RD_1LD1RC_0RC0RB	A	2	2	64
1RB1LC_0LA0RD_1LD1RC_0RC1RB	A	2	2	64
1RB1LC_0LA0RD_1RD0RB_1LC1RD	A	2	2	64
1RB1LC_0LA0RD_1RD1RB_1LC1RD	A	2	2	64
1RB1LC_0LA1LC_0LD0LB_1RC1LD	A	2	2	64
1RB1LC_0LA1LC_0LD1LB_1RC1LD	A	2	2	64
1RB1LC_0LA1LC_1RD0LC_0LB1LC	A	2	2	64
1RB1LC_0LA1LC_1RD0LC_1LB0LC	A	2	2	64
1RB1LC_0LA1LC_1RD0LC_1LB1LC	A	2	2	64
1RB1LC_0LA1LC_1RD0RC_0LB1RC	A	2	2	256
1RB1LC_0LA1RC_1LD0LC_0RB1LC	A	2	2	64
1RB1LC_0LA1RC_1LD0RC_0RB0RC	A	2	2	64
1RB1LC_0LA1RC_1LD0RC_0RB1RC	A	2	2	64
1RB1LC_0LA1RC_1LD0RC_1RB0LC	A	2	2	64
1RB1LC_0LA1RC_1LD0RC_1RB0RC	A	2	2	64
1RB1LC_0LA1RC_1LD0RC_1RB1RC	A	2	2	64
1RB1LC_0LA1RD_0RB1RD_1LC0RD	A	2	2	64
1RB1LC_0LA1RD_1LD1RC_0RC0RB	A	2	2	64
1RB1LC_0LA1RD_1LD1RC_0RC1RB	A	2	2	64
1RB1LC_0LA1RD_1RB0RD_1LC0RD	A	2	2	64
1RB1LC_0LA1RD_1RB1RD_1LC0RD	A	2	2	64
1RB1LC_0LB0LC_0LD0LA_1RC1LD	B	2	2	64
1RB1LC_0LB0LC_0LD1LA_1RC1LD	B	2	2	64
1RB1LC_0LB0LC_1RD0LC_0LA1LC	B	2	2	64
1RB1LC_0LB0LC_1RD0LC_0LA1RD	B	2	2	64
1RB1LC_0LB0LC_1RD0LC_1LA0LC	B	2	2	64
1RB1LC_0LB0LC_1RD0LC_1LA1LC	B	2	2	64
1RB1LC_0LB0LC_1RD0LC_1LA1RA	B	2	2	64
1RB1LC_0LB0RC_0LD0LA_1RC1LD	B	2	2	64
1RB1LC_0LB0RC_0LD1LA_1RC1LD	B	2	2	64
1RB1LC_0LB0RC_1RD0LC_0LA1LC	B	2	2	64
1RB1LC_0LB0RC_1RD0LC_0LA1RD	B	2	2	64
1RB1LC_0LB0RC_1RD0LC_1LA0LC	B	2	2	64
1RB1LC_0LB0RC_1RD0LC_1LA1LC	B	2	2	64
1RB1LC_0LB0RC_1RD0LC_1LA1RA	B	2	2	64
1RB1LC_0LB1LA_0RC1RD_1LC0RD	B	4	2	64
1RB1LC_0LB1LA_1LD0RC_0RD1RC	B	4	2	64
1RB1LC_0LB1LA_1LD0RC_1RD1RC	B	4	2	64
1RB1LC_0LB1LA_1RC1RD_1LC0RD	B	4	2	64
1RB1LC_0LB1LA_1RD0LC_0LA0LC	B	4	2	64
1RB1LC_0LB1LA_1RD0LC_0LA1LC	B	4	2	64
1RB1LC_0LB1LA_1RD0LC_0LD1LC	B	4	2	64
1RB1LC_0LB1LA_1RD0LC_1LA0LC	B	4	2	64
1RB1LC_0LB1LA_1RD0LC_1LA1LC	B	4	2	64
1RB1LC_0LB1LA_1RD0LC_1LA1RA	B	4	2	64
1RB1LC_0LB1LA_1RD0LC_1LD1LC	B	4	2	64
1RB1LC_0LB1LA_1RD0LD_1LC0RC	B	4	3	64
1RB1LC_0LB1LA_1RD0RC_0LA1RC	B	4	2	64
1RB1LC_0LB1LA_1RD1LC_0LC0LD	B	4	2	64
1RB1LC_0LB1LA_1RD1LC_0LC1LD	B	4	2	64
1RB1LC_0LB1LC_0LD0LA_1RC1LD	B	2	2	64
1RB1LC_0LB1LC_0LD1LA_1RC1LD	B	2	2	64
1RB1LC_0LB1LC_1RD0LC_0LA1LC	B	2	2	64
1RB1LC_0LB1LC_1RD0LC_1LA0LC	B	2	2	64
1RB1LC_0LB1LC_1RD0LC_1LA1LC	B	2	2	64
1RB1LC_0LB1LC_1RD0RC_0LA1RC	B	2	2	256
1RB1LC_0LB1RC_0LD1LD_1RD1LA	B	6	2	256
1RB1LC_0LB1RC_1RD0LC_0LA0LC	B	2	2	64
1RB1LC_0LB1RC_1RD0LC_0LA1LC	B	2	2	64
1RB1LC_0LB1RC_1RD0LC_1LA0LC	B	2	2	64
1RB1LC_0LB1RC_1RD0LC_1LA0RC	B	2	2	64
1RB1LC_0LB1RC_1RD0LC_1LA1LC	B	2	2	64
1RB1LC_0LB1RC_1RD0RC_0LA1RC	B	2	2	64
1RB1LC_0LC---_1RD0LC_0LA1LC	B	1	2	64
1RB1LC_0LC---_1RD0LC_0LA1RD	B	1	2	64
1RB1LC_0LC---_1RD0LC_1LA0LC	B	1	2	64
1RB1LC_0LC---_1RD0LC_1LA1LC	B	1	2	64
1RB1LC_0LC---_1RD0LC_1LA1RA	B	1	2	64
1RB1LC_0LC0LD_0LD1LA_1RC1LD	B	4	2	64
1RB1LC_0LC0RB_0LD1LA_1RC1LD	B	5	2	64
1RB1LC_0LC1LD_0LD1LA_1RC1LD	B	4	2	64
1RB1LC_0LC1RC_0LD1LA_1RC1LD	B	4	2	64
1RB1LC_0RC---_0LD0LA_1RC1LD	B	1	2	64
1RB1LC_0RC---_0LD1LA_1RC1LD	B	1	2	64
1RB1LC_0RC---_1RD0LC_0LA1LC	B	1	2	64
1RB1LC_0RC---_1RD0LC_0LA1RD	B	1	2	64
1RB1LC_0RC---_1RD0LC_1LA0LC	B	1	2	64
1RB1LC_0RC---_1RD0LC_1LA1LC	B	1	2	64
1RB1LC_0RC---_1RD0LC_1LA1RA	B	1	2	64
1RB1LC_0RC---_1RD0RC_0LA1RC	B	1	2	64
1RB1LC_0RC0RD_0RD0RC_1LD1LA	B	342	2	1024
1RB1LC_1LA---_0LD0LA_1RC1LD	B	1	2	64
1RB1LC_1LA---_0LD0LC_1RC1LD	B	1	2	64
1RB1LC_1LA---_0LD1LA_1RC1LD	B	1	2	64
1RB1LC_1LA---_0LD1LC_1RC1LD	B	1	2	64
1RB1LC_1LA---_0RC1RD_1LC0RD	B	1	2	64
1RB1LC_1LA---_0RD0RC_1LC1RD	B	1	2	64
1RB1LC_1LA---_0RD1RC_1LC1RD	B	1	2	64
1RB1LC_1LA---_1LD0RC_0RD1RC	B	1	2	64
1RB1LC_1LA---_1LD0RC_1RD1RC	B	1	2	64
1RB1LC_1LA---_1LD1RC_0RC0RD	B	1	2	64
1RB1LC_1LA---_1LD1RC_0RC1RD	B	1	2	64
1RB1LC_1LA---_1RC1RD_1LC0RD	B	1	2	64
1RB1LC_1LA---_1RD0LC_0LA0LC	B	1	2	64
1RB1LC_1LA---_1RD0LC_0LA1LC	B	1	2	64
1RB1LC_1LA---_1RD0LC_0LD1LC	B	1	2	64
1RB1LC_1LA---_1RD0LC_1LA0LC	B	1	2	64
1RB1LC_1LA---_1RD0LC_1LA1LC	B	1	2	64
1RB1LC_1LA---_1RD0LC_1LD1LC	B	1	2	64
1RB1LC_1LA---_1RD0RC_0LA1RC	B	1	2	64
1RB1LC_1LA0LC_0LD0LB_1RC1LD	A	2	2	64
1RB1LC_1LA0LC_0LD1LB_1RC1LD	A	2	2	64
