1RB0LB_1LC1RD_1RD1RA_1LA0RD	2	OK	0	76	466	0.00
1RB0LB_1RC0LA_1LD0RC_0LA1LD	2	OK	0	72	452	0.00
1RB0LB_1RC0RB_0LD0RD_0LA1LD	2	OK	0	65	357	0.00
1RB0LB_1RC0RB_0LD1RB_0LA1LD	2	OK	0	78	560	0.00
1RB0LB_1RC0RB_1LD0RB_1LA0LC	3	OK	0	164	1397	0.01
1RB0LB_1RC0RB_1LD0RB_1LA0LD	2	OK	0	68	468	0.00
1RB0LB_1RC0RC_1LD0RD_0LA1LD	2	OK	0	55	301	0.00
1RB0LB_1RC1LA_0LD1RB_0LA1LD	2	OK	0	47	304	0.00
1RB0LB_1RC1LA_0LD1RB_0RC1LD	2	OK	0	53	340	0.00
1RB0LB_1RC1LA_0LD1RB_1RC1LD	2	OK	0	48	310	0.00
1RB0LB_1RC1LA_1RD1RC_0LA1LD	2	OK	0	43	278	0.00
1RB0LC_0LA0RC_0LD1LC_1RA1LB	2	OK	0	65	368	0.00
1RB0LC_0LA0RD_1LA1LC_1LD1LA	3	OK	0	94	580	0.00
1RB0LC_0LA1RA_1LA0RD_1RC---	3	OK	0	78	622	0.00
1RB0LC_0LA1RD_1LA1LC_0RA1RB	2	OK	0	83	606	0.00
1RB0LC_0LA1RD_1LA1RC_0RB0RD	2	OK	0	104	942	0.01
1RB0LC_0LA1RD_1LA1RC_1RB0RD	2	OK	0	81	636	0.00
1RB0LC_0LB1LA_1RC0RD_1LA1RD	2	OK	0	57	329	0.00
1RB0LC_0LB1LA_1RD0LD_0RA1LD	2	OK	0	71	397	0.00
1RB0LB_1RC1LA_1RD1RC_1LB1LD	2	OK	0	44	352	0.00
1RB0LB_1RC1LB_0RD0RA_1LD0LB	3	OK	0	89	499	0.00
1RB0LB_1RC1LB_0RD1LA_1LA0RA	2	OK	0	71	430	0.00
1RB0LB_1RC1LB_1LD0RB_0LA1LD	2	OK	0	64	460	0.00
1RB0LB_1RC1LC_0RD0LB_1LD0LA	2	OK	0	57	267	0.00
1RB0LB_1RC1LD_1LA0RC_0LA1LD	3	OK	0	202	1414	0.01
1RB0LB_1RC1RD_0LC1LD_1LA0RB	2	OK	0	71	362	0.00
1RB0LB_1RC1RD_1LD0RB_1RA0LC	3	OK	0	82	655	0.00
1RB0LC_0LC0LA_1RC0RD_1LB1RD	3	OK	0	175	960	0.01
1RB0LC_0LC0LD_1RC0RD_1LA1RD	2	OK	0	67	389	0.00
1RB0LC_0LC0RA_1LA1RD_1LC1LD	3	OK	0	96	738	0.01
1RB0LC_0LC0RC_1RD1LC_0RA1LA	2	OK	0	68	425	0.00
1RB0LC_0LC0RD_0RA1LD_1LC0LA	2	OK	0	57	265	0.00
1RB0LC_0LC0RD_1LA1LC_1LD1LA	3	OK	0	89	550	0.00
1RB0LC_0LC0RD_1RB1LC_1LD1LA	3	OK	0	93	574	0.00
1RB0LC_0LC0RD_1RB1LC_1RA1LB	2	OK	0	57	400	0.00
1RB0LC_0RC0RD_1LA1LC_1RC0RA	2	OK	0	69	506	0.00
1RB0LC_0RC1RA_1LD0RA_1LA0LD	2	OK	0	85	614	0.00
1RB0LC_0RC1RC_1RD1LA_0LC0RA	2	OK	0	44	221	0.00
1RB0LC_1LA0LD_0RD1LB_1LB1RC	3	OK	0	66	367	0.00
1RB0LC_1LA0LD_1RC0RD_1LA1RD	2	OK	0	60	352	0.00
1RB0LC_1LA0RC_0LD1LC_1RA1LB	2	OK	0	63	358	0.00
1RB0LC_1LA0RC_0RD1RC_1LB1RA	2	OK	0	59	337	0.00
1RB0LC_1LA0RD_0RB0LA_1RB1RD	2	OK	0	88	642	0.00
1RB0LC_0LC1RD_1LA1RC_0RB0RD	2	OK	0	81	775	0.01
1RB0LC_0LC1RD_1RD1LB_0RA0RC	2	OK	0	42	274	0.00
1RB0LC_0LC1RD_1RD1LC_0RA1LA	2	OK	0	65	452	0.00
1RB0LC_0RC0RA_1LD0LC_1LA0LD	2	OK	0	79	564	0.00
1RB0LC_0RC0RA_1LD0RD_0LA0LB	2	OK	0	76	413	0.00
1RB0LC_0RC0RA_1LD1LA_1RA1LD	2	OK	0	70	500	0.00
1RB0LC_0RC0RA_1LD1RD_1LA0LD	2	OK	0	76	532	0.00
1RB0LC_0RC0RD_1LA1LC_1LD1LA	3	OK	0	88	544	0.00
1RB0LC_0LC1LA_1RC0RD_1LA1RD	2	OK	0	58	335	0.00
1RB0LC_0LC1LA_1RC0RD_1LB1RD	3	OK	0	86	477	0.00
1RB0LC_0LC1LC_1RD1LB_1RA0RB	2	OK	0	65	322	0.00
1RB0LC_0LC1LC_1RD1LB_1RA1RD	2	OK	0	49	308	0.00
1RB0LC_0LC1RA_1RC0RD_1LB1RD	3	OK	0	99	546	0.00
1RB0LC_0LC1RC_0RD1RD_1LA0LD	2	OK	0	61	347	0.00
1RB0LC_0LC1RD_1LA1LC_0RB0RD	2	OK	0	105	973	0.01
1RB0LC_0LC1RD_1LA1LD_1LC0RB	3	OK	0	207	1814	0.01
