1RB1LA_1RC0LD_1LA1RB_0RD1LB	3
1RB1LA_1RC0RB_0LC1LD_---0LA	4
1RB1LA_1RC0RB_1LD1RA_0RB0LD	2
1RB1LA_1RC1RB_1LD1RA_0RB0LD	2
1RB1LA_1RC1RB_1LD1RA_0RC0LD	2
1RB1LB_0LC0RD_1LA1LB_1RD1RB	4
1RB1LB_0RC0LD_1LC0LA_0LA1LD	4
1RB1LB_0RC0LD_1LC0LA_0RA1RC	4
1RB1LB_0RC0LD_1LC0LA_1RA0LD	4
1RB1LB_0RC0LD_1LC0LA_1RB0LD	4
1RB1LB_0RC0LD_1LC0LA_1RB1RC	4
1RB1LB_0RC1LD_1LC0LA_0RA0LA	4
1RB1LB_0RC1LD_1LC0LA_0RC0LA	4
1RB1LB_0RC1LD_1LC0LA_0RD0LA	4
1RB1LB_1LC0RA_0RD0LB_1LB1RD	2
1RB1LB_1LC1RD_1LD1LA_0RB0LC	4
1RB1LB_1RC0LA_0LD1RD_0RC1LA	4
1RB1LB_1RC0LA_1LD1RD_0RC1LA	4
1RB1LC_0LA0RD_0LD1LC_1LA0RB	4
1RB1LC_0LA0RD_0LD1LD_1LA1RB	4
1RB1LC_0LA1RB_1LA0RD_0LC1RC	2
1RB1LC_0LA1RB_1LA0RD_0LD1RC	3
1RB1LC_0LC0RB_1LD1LA_1LA1RD	2
1RB1LC_0LC0RB_1LD1RC_1LA0LC	2
1RB1LC_0LC0RB_1LD1RC_1LA1LD	2
1RB1LC_0LC1RB_1LA0RD_0LC1RC	2
1RB1LC_1LA1RB_1LA0RD_0LC1RC	2
1RB1LC_1LA1RB_1LA0RD_0LD1RC	3
1RB1LC_1LC0RD_0RA0LC_1LD1LA	4
1RB1LC_1LC1RB_1LA0RD_0LC1RC	2
1RB1LC_1LC1RB_1LA0RD_0LD1RC	3
1RB1LC_1RC0RC_1LD0RB_1LA0LC	2
1RB1LC_1RC1RB_1LA0RD_0LC1RC	2
1RB1LC_1RC1RB_1LA0RD_0LD1RC	3
1RB1LC_1RC1RD_0LA0RB_1LA1RA	4
1RB1LD_0LC0RB_1LA1LC_1LC1RD	2
1RB1LD_0LC0RB_1LA1LC_1RC0RD	4
1RB1LD_0LC0RB_1LD1RD_1LA0RC	2
1RB1LD_0LC0RC_1LA1RC_0LB0LA	4
1RB1LD_0LC0RC_1LA1RC_0RC0LB	4
1RB1LD_0LC0RC_1LA1RC_1LC0LB	4
1RB1LD_0LC0RC_1RA1LA_1RC0LD	4
1RB1LD_0LC1RB_0LC1RD_1LA0RC	3
1RB1LD_0LC1RB_0LD1RD_1LA0RC	2
1RB1LD_0RC0LB_1LC1RA_1RB0LD	4
1RB1LD_0RC0RC_1LC1LA_0RA0LD	4
1RB1LD_0RC0RD_1LC1RA_0RD0LA	4
1RB1LD_0RC0RD_1LD0RA_1LA0LA	4
1RB1LD_0RC1LA_1LC0RB_1RA0LA	4
1RB1LD_0RC1LA_1LC0RB_1RC0LA	4
1RB1LD_0RC1RA_1LC0RB_0LA1LA	4
1RB1LD_0RC1RB_0LC1RD_1LA0RC	3
1RB1LD_0RC1RB_0LD1RD_1LA0RC	2
1RB1LD_1LB0RC_1LC1LA_0RA0LD	4
1RB1LD_1LC0RA_0LD1RA_1RD0LC	4
1RB1LD_1LC0RC_1RA1LA_1RC0LD	4
1RB1LD_1LC1RB_0LC1RD_1LA0RC	3
1RB1LD_1LC1RB_0LD1RD_1LA0RC	2
1RB1LD_1RC0RA_1LD0RB_1LB0LC	2
1RB1LD_1RC0RB_1LA0LD_1LC1RD	2
1RB1LD_1RC0RC_1LA0RA_0LA1LB	4
1RB1LD_1RC1RB_0LC1RD_1LA0RC	3
1RB1LD_1RC1RB_0LD1RD_1LA0RC	2
1RB1LD_1RC1RB_1LA1LC_0RB0LD	2
1RB1RA_0LB1RC_1LD0RB_0RA1LC	3
1RB1RA_0LB1RC_1LD0RB_1RA1LC	3
1RB1RA_0LC0RA_1RC0RD_1LB1RB	4
1RB1RA_0LC0RD_1LA1LC_1RC0RB	2
1RB1RA_0LC1RC_1LD0RB_0RA1LC	2
1RB1RA_0LC1RC_1LD0RB_1RA1LC	2
1RB1RA_0LC1RD_1LA1LC_0LC0RD	2
1RB1RA_0RC1LD_1LB1LC_0RA0LD	4
1RB1RA_0RC1LD_1LC0RB_0LA0LD	4
1RB1RA_1LC0RB_0LA1LD_0RA0LC	4
1RB1RA_1LC0RB_0LA1LD_1LA0LC	4
1RB1RA_1LC0RD_0RA1LB_0LB1RB	2
1RB1RA_1LC0RD_0RA1LB_0LD1RB	3
1RB1RA_1LC0RD_1RA1LB_0LB1RB	2
1RB1RA_1LC0RD_1RA1LB_0LD1RB	3
1RB1RA_1LC1LB_0RA0LD_1LA0LC	2
1RB1RA_1LC1LB_0RA1LD_0RB0LD	2
1RB1RA_1LC1LD_0RA0LC_0RA1LD	2
1RB1RA_1LC1LD_0RB0LC_0RA1LB	2
1RB1RA_1LC1LD_0RB0LC_0RA1LD	2
1RB1RA_1LC1RD_0RB0LC_1RA1LD	2
1RB1RA_1LC1RD_0RD0LC_1RA1LD	2
1RB1RA_1LC1RD_1LA1LC_0LB0RD	2
1RB1RA_1RC0RC_1LD0RB_0RA0LC	2
1RB1RA_1RC0RD_1LD0RB_0RA0LC	2
1RB1RA_1RC1LB_1LD1RA_0RC0LD	2
1RB1RB_1LC0LD_1RC0LB_1RD0RA	4
1RB1RC_0LA0RB_0LD1RA_1LA1LD	2
1RB1RC_0LA0RB_0LD1RC_1LA1LD	2
1RB1RC_0RC0LA_1LC0LD_1RB1LB	4
1RB1RC_0RC1RC_1LD0RB_0LD1LA	4
1RB1RC_1LA0LB_---0RD_1LB1RD	4
1RB1RC_1LA0LB_0RD0LA_1LB1RD	4
1RB1RC_1LA0LB_1RD0RC_1LB0LA	4
1RB1RC_1LA0LB_1RD0RC_1LB1RD	4
1RB1RC_1LA0LB_1RD0RD_1LB1RC	4
1RB1RC_1LB1LC_0RD0LB_1RA1RC	4
1RB1RC_1LC0LB_0RD0LB_1RA1RC	2
1RB1RC_1LC0RA_1RD0LB_0RA0LA	2
1RB1RC_1RC1LB_1LD1RA_0RB0LD	2
1RB1RC_1RC1LB_1LD1RA_0RC0LD	2
1RB1RD_0LC0RA_1RA1LB_1LC1RC	4
1RB1RD_0LC0RB_1LA1LC_0LC1RD	2
1RB1RD_0LC0RB_1LA1RC_1LC1LD	2
1RB1RD_0LC1RA_1LA0RD_1LB0RD	4
1RB1RD_0LC1RA_1RA0RD_1LB0RD	4
1RB1RD_1LC0LB_0RD0LB_1RA1RC	2
1RB1RD_1LC0RA_1LA0LB_0LB1LC	2
1RB1RD_1LC0RA_1LA0LB_0RB1LC	2
1RB1RD_1LC0RA_1LA0LB_1RB0LC	2
1RB1RD_1LC0RA_1LA0LB_1RB0RC	2
1RB1RD_1LC0RA_1LA0LB_1RD1LC	4
1RB1RD_1LC0RA_1LD0LB_1LA0RD	2
1RB1RD_1LC0RA_1LD0LB_1RA0RB	2
1RB1RD_1LC0RA_1RD0LB_1LA0RD	2
1RB1RD_1LC0RD_1LA1LD_1RA0LC	2
1RB1RD_1LC1LD_1RA0LD_1LB0RA	2
1RB1RD_1LC1RB_0RA1LD_1RA0LC	2
1RB1RD_1RC1RA_1LD0LC_0RA0LC	2
1RB1RD_1RC1RD_1LD0LC_0RA0LC	2
