# spec	class	quietest_last_fire_in_1e8 (-1: EDGE/HALT)
1RB0RD_0RC0RB_1LC0LA_1RD1LB	SP	89593067
1RB0RD_0RC0RB_1LD0LA_1LC1RB	SP	89609423
1RB0RD_0RC0RD_1LC1RA_0RB0LC	QH	0
1RB0RD_0RC1LA_1LD0RB_0LD1RC	QH	9
1RB0RD_0RC1LB_1LA1RC_0LB1LD	DN	99667953
1RB0RD_0RC1LB_1LA1RD_1RC0LB	SP	67108891
1RB0RD_0RC1LB_1LD1RC_0LB0LA	DN	99532937
1RB0RD_0RC1LB_1LD1RC_1LA0LB	QH	4
1RB0RD_0RC1LD_1LB1RC_0LA0LB	SP	75497276
1RB0RD_0RC1LD_1LD1RC_0LA0LB	DN	99999978
1RB0RD_0RC1RA_0RD1RB_1LD0LA	DN	99999981
1RB0RD_0RC1RA_1LB0LC_1LC0RD	QH	0
1RB0RD_0RC1RA_1LD1LA_1LD0LA	DN	99991387
1RB0RD_0RC1RA_1LD1RB_1LA0LC	SP	75411545
1RB0RD_0RC1RA_1LD1RB_1LB0LC	SP	44714624
1RB0RD_0RC1RB_1LD0RB_0LD1LA	DN	99999991
1RB0RD_0RC1RB_1LD0RC_0LD1LA	DN	99999990
1RB0RD_0RC1RC_1LC0LA_0RA0RB	SP	27998844
1RB0RD_0RC1RC_1LC0LA_0RB---	SP	33587154
1RB0RD_0RC1RC_1LD0RB_0LD1LA	DN	99999987
1RB0RD_0RC1RC_1LD0RC_0LD1LA	QH	1
1RB0RD_0RC1RD_1LA1LC_0LC0RD	QH	1
1RB0RD_0RC1RD_1LC0LA_0RB0LA	SP	33587154
1RB0RD_1LB0LC_1LD1LB_1RA1RD	DN	99970965
1RB0RD_1LB0LC_1RA1LC_0LB1RC	SP	37730318
1RB0RD_1LB0LC_1RA1LC_1RB1RD	SP	25184190
1RB0RD_1LB0LC_1RA1LD_0LC1LC	SP	89478491
1RB0RD_1LB0LC_1RD1LC_0LC1RA	SP	50331537
1RB0RD_1LB0RC_0RC1LD_1LA0LD	QH	1
1RB0RD_1LB1LC_0LD0LA_1RA1LC	SP	25135061
1RB0RD_1LB1LC_1LD0LA_1RA0LC	SP	89396682
1RB0RD_1LB1LC_1RA1LC_0LB1RD	QH	0
1RB0RD_1LB1LC_1RC0RA_0LB1RD	SP	44738748
1RB0RD_1LB1LC_1RD0LC_0RD1LA	QH	1
1RB0RD_1LB1RC_0RC1LD_1LA0LD	QH	1
1RB0RD_1LB1RC_1LD0RC_0LD1LA	QH	1
1RB0RD_1LB1RC_1RA1LD_0RC0LD	QH	7
1RB0RD_1LC---_1RA1LB_0LB0RA	QH	0
1RB0RD_1LC---_1RA1LB_0LB0RD	QH	0
1RB0RD_1LC0LA_0LB1RA_1LB0RD	SP	67108882
1RB0RD_1LC0LA_0LD1LB_1RA1LC	SP	33497174
1RB0RD_1LC0LA_0RA0LB_1LB1RA	SP	44739462
1RB0RD_1LC0LA_0RA1LB_1RA0LB	SP	89478803
1RB0RD_1LC0LA_1LA0LC_1RD0RB	DN	99999983
1RB0RD_1LC0LA_1LD1LB_1RA0LC	SP	34901389
1RB0RD_1LC0LA_1RD0LB_1RA1RC	SP	25061851
1RB0RD_1LC0LA_1RD1LA_0LB1RC	DN	99999983
1RB0RD_1LC0LB_0RA0LD_1RD1RB	QH	0
1RB0RD_1LC0LB_0RA1LB_1RA1RC	DN	95869768
1RB0RD_1LC0LB_0RA1LB_1RA1RD	DN	99999990
1RB0RD_1LC0LB_0RB1RA_1LB0RD	QH	0
1RB0RD_1LC0LB_1LD0LB_1RD0RA	DN	99999982
1RB0RD_1LC0LB_1LD1LA_1RA0LC	DN	99999982
1RB0RD_1LC0LB_1LD1LB_1RA0LC	SP	50331644
1RB0RD_1LC0LB_1RA0LB_1RD0RC	DN	99997989
1RB0RD_1LC0LB_1RA1LB_1RA0RB	DN	99981710
1RB0RD_1LC0LB_1RA1LC_1LC0LC	SP	44747420
1RB0RD_1LC0LC_1LD0LB_1RD0RA	DN	99999981
1RB0RD_1LC0LC_1LD1LC_1RA0RB	DN	99988307
1RB0RD_1LC0LC_1RA1LB_0RA0RB	DN	99999972
1RB0RD_1LC0LC_1RA1LB_0RC0RB	DN	99999981
1RB0RD_1LC0LC_1RA1LB_0RC0RD	DN	99999977
1RB0RD_1LC0LC_1RA1LC_1LB1RD	QH	9
1RB0RD_1LC0LC_1RA1LD_0LC1LC	SP	89217163
1RB0RD_1LC0LC_1RD1LB_0RB1RA	DN	99970896
1RB0RD_1LC0LD_1LD0LC_1RA1RA	DN	99999984
1RB0RD_1LC0LD_1LD1LB_1RA0LC	DN	99999974
1RB0RD_1LC0RA_0LD0LC_1LA1LB	DN	99999975
1RB0RD_1LC0RA_0LD1LB_1LA1LC	SP	33480886
1RB0RD_1LC0RA_1LA0LB_0RC0LA	DN	99999977
1RB0RD_1LC0RA_1LA0LB_0RC0LC	DN	99999854
1RB0RD_1LC0RA_1LA0LB_0RC0RB	DN	99999962
1RB0RD_1LC0RA_1LA0LB_0RC0RC	DN	99999959
1RB0RD_1LC0RA_1LA0LB_0RC1RB	DN	99999959
1RB0RD_1LC0RA_1LA0LB_1RA0LC	SP	89511171
1RB0RD_1LC0RA_1LA0LB_1RA0RC	DN	99999988
1RB0RD_1LC0RA_1LA0LB_1RA1RB	SP	50343939
1RB0RD_1LC0RA_1LA0LB_1RB0LA	DN	99969666
1RB0RD_1LC0RA_1LA0LB_1RB0LD	DN	99977223
1RB0RD_1LC0RA_1LA1LB_0LC1LD	SP	59572685
1RB0RD_1LC0RA_1LA1LB_1LA0LB	SP	44600524
1RB0RD_1LC0RA_1LA1LC_0RC0LB	DN	99984781
1RB0RD_1LC0RA_1LA1LC_1LD0LC	DN	99796824
1RB0RD_1LC0RA_1LA1LC_1RB0LB	SP	77112638
1RB0RD_1LC0RA_1LD0LB_1RB0LB	DN	99971560
1RB0RD_1LC0RA_1LD0LC_1RA0LB	DN	99987367
1RB0RD_1LC0RA_1LD1LB_1LA0LC	SP	69731492
1RB0RD_1LC0RA_1LD1LB_1RB1LA	SP	33542076
1RB0RD_1LC0RA_1RA1LB_0RC1RB	DN	99999979
1RB0RD_1LC0RA_1RB1LC_1LD0LC	SP	16563337
1RB0RD_1LC0RA_1RD0LB_0LA1RC	SP	89429431
1RB0RD_1LC0RA_1RD0LB_1LB1RB	SP	50368460
1RB0RD_1LC0RA_1RD0LB_1LB1RC	SP	34901521
1RB0RD_1LC0RA_1RD1LB_0LC0RD	QH	0
1RB0RD_1LC0RB_0LC1RA_1LD1LA	DN	99999987
1RB0RD_1LC0RB_0LC1RD_0LA0RB	DN	99999989
1RB0RD_1LC0RB_0LC1RD_0LA1LA	DN	99999985
1RB0RD_1LC0RB_0LC1RD_0RB1LA	QH	4
1RB0RD_1LC0RB_0LC1RD_1LA0LA	DN	99999985
1RB0RD_1LC0RB_0LC1RD_1LA1LA	DN	99999992
1RB0RD_1LC0RB_0LC1RD_1LC1LA	DN	99999990
1RB0RD_1LC0RC_0RC1LD_1LA0LD	QH	1
1RB0RD_1LC0RC_1LD0LC_1RA0LC	DN	99941470
1RB0RD_1LC0RC_1RA0LB_1RB---	DN	99999983
1RB0RD_1LC0RC_1RA0LD_0LC1LD	DN	99961937
1RB0RD_1LC0RC_1RA0LD_1RC0LB	DN	99999986
1RB0RD_1LC0RC_1RA1LC_1LD0LC	DN	99971538
1RB0RD_1LC0RC_1RA1LD_0LC1LC	SP	89103407
1RB0RD_1LC0RD_0LB1RA_1LB0RB	QH	0
1RB0RD_1LC0RD_0RA1LD_1RC0LD	DN	99985348
1RB0RD_1LC0RD_1LA1LB_0LB1RA	DN	99358314
1RB0RD_1LC0RD_1LA1LB_0LB1RD	SP	50331485
1RB0RD_1LC0RD_1LA1LB_0LC1RD	SP	50331430
1RB0RD_1LC0RD_1LA1LB_1RB1RA	SP	34921840
1RB0RD_1LC0RD_1LB1RA_0RB0LB	QH	0
1RB0RD_1LC0RD_1LC1RA_0RB0LB	QH	0
1RB0RD_1LC0RD_1LC1RA_0RB0LC	QH	0
1RB0RD_1LC0RD_1RA1LB_0LB1RD	QH	0
1RB0RD_1LC0RD_1RA1LB_0LC1RD	QH	0
1RB0RD_1LC1LA_0LC1RD_0LA0RB	DN	99999975
1RB0RD_1LC1LA_0LC1RD_0RB0RB	DN	99999991
1RB0RD_1LC1LA_0LC1RD_0RB0RD	DN	99999974
1RB0RD_1LC1LA_0LC1RD_1LC0RB	DN	99999988
1RB0RD_1LC1LA_1RD1LB_0LC0RD	QH	23
1RB0RD_1LC1LB_0RA0LB_0LC1RA	DN	99999986
1RB0RD_1LC1LB_0RA0LB_1RB1RA	QH	0
1RB0RD_1LC1LB_0RA0LB_1RC1RA	DN	99999982
1RB0RD_1LC1LB_0RA0LC_1RA1RD	DN	99999983
1RB0RD_1LC1LB_0RA0LC_1RB1RD	DN	99999981
1RB0RD_1LC1LB_0RA1RD_1RA0LB	DN	99999985
1RB0RD_1LC1LB_0RD0LC_1RA1RD	DN	99999980
1RB0RD_1LC1LB_0RD1RC_1LA1RA	SP	68564270
1RB0RD_1LC1LB_1LD0LD_1RA0LC	SP	50270271
1RB0RD_1LC1LB_1LD1LB_1RA0LC	SP	28238047
1RB0RD_1LC1LB_1LD1RB_1RA0LC	SP	28247175
1RB0RD_1LC1LB_1RA0LB_0RB1RA	DN	99970021
1RB0RD_1LC1LB_1RA0LB_1LC1RA	DN	99996093
1RB0RD_1LC1LB_1RA0LC_0LB0RD	DN	99999983
1RB0RD_1LC1LB_1RA0LD_0LC1LC	SP	25126973
1RB0RD_1LC1LB_1RD0LB_0RD1RA	DN	99991835
1RB0RD_1LC1LB_1RD0LB_1RD1RA	DN	99986302
1RB0RD_1LC1LB_1RD1RC_0LB1RA	SP	22680078
1RB0RD_1LC1LC_1RA1LC_0LB1RD	QH	0
1RB0RD_1LC1LD_0RA0LB_1LB1RA	SP	33554875
1RB0RD_1LC1LD_0RD0LB_1LB1RA	DN	99984398
1RB0RD_1LC1LD_0RD1LB_1RB1RA	SP	89445672
1RB0RD_1LC1LD_1LA0LB_1LB1RA	DN	99960134
1RB0RD_1LC1LD_1LA1LB_1RB1RA	SP	50258008
1RB0RD_1LC1LD_1LD1LB_1RA0LC	SP	68392648
1RB0RD_1LC1LD_1LD1LB_1RB1RA	SP	50258008
1RB0RD_1LC1LD_1RC1LB_1RB1RA	SP	50258028
1RB0RD_1LC1LD_1RD0LB_0RA1RC	DN	99999954
1RB0RD_1LC1LD_1RD1LB_1RB1RA	SP	89445650
1RB0RD_1LC1RA_---0LD_1LA1RB	DN	99999988
1RB0RD_1LC1RA_0LB1LA_1RA0LB	SP	75460625
1RB0RD_1LC1RA_0LC1RD_1LB0RD	QH	0
1RB0RD_1LC1RA_0LD1LA_1RA0LB	DN	99972490
1RB0RD_1LC1RA_0LD1LD_0RA1LC	SP	67108717
1RB0RD_1LC1RA_0RA1LB_1RC0LB	SP	27961976
1RB0RD_1LC1RA_0RA1LC_0LC1LD	SP	67108717
1RB0RD_1LC1RA_0RB0LC_0LA---	QH	7
1RB0RD_1LC1RA_0RB0LC_0LC---	QH	7
1RB0RD_1LC1RA_0RB0LC_0LD0LB	QH	7
1RB0RD_1LC1RA_0RB0LC_0LD0LC	QH	7
1RB0RD_1LC1RA_0RB0LC_0LD0RB	QH	7
1RB0RD_1LC1RA_0RB0LC_0LD0RC	QH	7
1RB0RD_1LC1RA_0RB0LC_0LD1LA	QH	34
1RB0RD_1LC1RA_0RB0LC_0LD1LC	QH	7
1RB0RD_1LC1RA_0RB0LC_0LD1RA	QH	7
1RB0RD_1LC1RA_0RB0LC_0LD1RC	QH	7
1RB0RD_1LC1RA_0RB0LC_0RB---	QH	7
1RB0RD_1LC1RA_0RB0LC_0RC---	QH	7
1RB0RD_1LC1RA_0RB0LC_1LA---	QH	7
1RB0RD_1LC1RA_0RB0LC_1LB0LA	QH	8
1RB0RD_1LC1RA_0RB0LC_1LB0LC	QH	8
1RB0RD_1LC1RA_0RB0LC_1LB0RB	QH	8
1RB0RD_1LC1RA_0RB0LC_1LB0RC	QH	8
1RB0RD_1LC1RA_0RB0LC_1LB1LA	QH	8
1RB0RD_1LC1RA_0RB0LC_1LB1LC	QH	8
1RB0RD_1LC1RA_0RB0LC_1LB1RA	QH	8
1RB0RD_1LC1RA_0RB0LC_1LB1RC	QH	8
1RB0RD_1LC1RA_0RB0LC_1LC---	QH	7
1RB0RD_1LC1RA_0RB0LC_1LD0LA	SP	50332536
1RB0RD_1LC1RA_0RB0LC_1LD0LC	QH	9
1RB0RD_1LC1RA_0RB0LC_1LD1LA	QH	62
1RB0RD_1LC1RA_0RB0LC_1LD1LC	QH	9
1RB0RD_1LC1RA_0RB0LC_1LD1RA	QH	9
1RB0RD_1LC1RA_0RB0LC_1LD1RC	QH	7
1RB0RD_1LC1RA_0RB0LC_1RA---	QH	7
1RB0RD_1LC1RA_0RB0LC_1RC---	QH	7
1RB0RD_1LC1RA_0RB0LD_1LC1LB	DN	98992103
1RB0RD_1LC1RA_0RB1LC_0LC1LD	SP	83885940
1RB0RD_1LC1RA_0RC1LA_1RA0LB	SP	75460625
1RB0RD_1LC1RA_0RD0LC_1RA---	QH	5
1RB0RD_1LC1RA_1LA1LB_0LC1RD	SP	33480636
1RB0RD_1LC1RA_1LD0LC_1RA0LC	DN	99955598
1RB0RD_1LC1RA_1LD0LC_1RA0RA	DN	99999974
1RB0RD_1LC1RA_1LD0LC_1RA0RD	DN	99999975
1RB0RD_1LC1RA_1LD0LC_1RA1LD	DN	99955594
1RB0RD_1LC1RA_1LD0LD_1RA0LC	DN	99983901
1RB0RD_1LC1RA_1LD1LC_1RB0LC	SP	34518353
1RB0RD_1LC1RA_1RB1LA_1RA0LB	SP	75448387
1RB0RD_1LC1RA_1RB1LC_0LC1RD	QH	0
1RB0RD_1LC1RA_1RB1LC_1LC1RD	SP	89445732
1RB0RD_1LC1RB_0LB1RA_1LB0RD	QH	0
1RB0RD_1LC1RB_0LB1RA_1LC0RD	QH	0
1RB0RD_1LC1RB_1LD0LC_1RA0LC	DN	99998039
1RB0RD_1LC1RB_1LD0LC_1RA0RA	DN	99999978
1RB0RD_1LC1RB_1LD0LC_1RA0RD	DN	99999978
1RB0RD_1LC1RB_1LD0LC_1RA1LD	DN	99998035
1RB0RD_1LC1RB_1LD0LC_1RA1RA	DN	99999978
1RB0RD_1LC1RD_0LB1RA_1LB0RD	QH	0
1RB0RD_1LC1RD_0LB1RA_1LC0RD	QH	0
1RB0RD_1LC1RD_0LC1RB_1LA0RB	QH	0
1RB0RD_1LC1RD_0RA1LB_1LA0LC	DN	99999989
1RB0RD_1LC1RD_0RB0LC_1RB1LA	SP	50331632
1RB0RD_1LC1RD_0RD0LC_1LC1RA	QH	7
1RB0RD_1LC1RD_0RD0LC_1RA---	QH	5
1RB0RD_1LC1RD_1LA0LC_0RD1LC	QH	1
1RB0RD_1LC1RD_1LA0LC_1RA1LD	DN	99999977
1RB0RD_1LC1RD_1LA1LC_0LB0RD	SP	83885883
1RB0RD_1LC1RD_1LA1LC_0RA1RB	SP	44681970
1RB0RD_1LC1RD_1LA1LC_1LA1RB	SP	25141262
1RB0RD_1LC1RD_1LA1LC_1RC1RB	SP	44673802
1RB0RD_1LC1RD_1LD0LC_1RA0LC	DN	99969712
1RB0RD_1LC1RD_1LD0LC_1RA0RA	DN	99999982
1RB0RD_1LC1RD_1LD0LC_1RA0RD	DN	99999979
1RB0RD_1LC1RD_1LD0LC_1RA1LD	DN	99969708
1RB0RD_1LC1RD_1LD0LD_1RA0LC	DN	99999971
1RB0RD_1LC1RD_1LD1LB_1RA0LC	SP	89347720
1RB0RD_1RC---_0LA1RA_1LD0LA	DN	99914068
1RB0RD_1RC---_1LD1RA_0RB0LD	QH	12
1RB0RD_1RC---_1RD1LC_0LC1RA	SP	67108760
1RB0RD_1RC0LA_1LD1RB_0RB0LD	QH	0
1RB0RD_1RC0LB_1LD1LB_1RA0LC	DN	99999987
1RB0RD_1RC0LC_1LD1RA_0RC0LD	QH	10
1RB0RD_1RC0LD_0LA1RB_1LC1LB	SP	65816466
1RB0RD_1RC0LD_1LB1RA_0LC1RC	DN	99999989
1RB0RD_1RC0RA_1LD0RB_1LB0LC	DN	99999984
1RB0RD_1RC0RB_0LA0RD_1LD1LB	QH	0
1RB0RD_1RC0RB_0LA1RA_1LD1LB	SP	89494775
1RB0RD_1RC0RB_0LA1RC_1LD1LB	QH	0
1RB0RD_1RC0RB_1LD1RA_0RC0LD	QH	10
1RB0RD_1RC0RD_0LB1RA_1LD0LA	DN	99914068
1RB0RD_1RC1LA_1LD1RB_0RB0LD	QH	0
1RB0RD_1RC1LB_0LB1RA_0LB1RD	DN	99955350
1RB0RD_1RC1LB_0LB1RA_0RC1RD	SP	89511132
1RB0RD_1RC1LB_0LB1RA_1LB1RD	SP	89445756
1RB0RD_1RC1LB_0LB1RA_1RC1RD	SP	89478444
1RB0RD_1RC1LB_0LB1RD_0LA0RC	SP	50331664
1RB0RD_1RC1LB_0LD1RA_0LB1RD	DN	99956410
1RB0RD_1RC1LB_0LD1RA_1LB1RD	SP	50282585
1RB0RD_1RC1LB_0RD0RA_1LD0LB	DN	99988223
1RB0RD_1RC1LB_0RD1RA_1LD0LB	SP	25147445
1RB0RD_1RC1LB_1LA1RD_0LB0RC	QH	3
1RB0RD_1RC1LB_1LA1RD_0LC0RD	DN	99999985
1RB0RD_1RC1LB_1LB0RA_1LD0LB	SP	82628508
1RB0RD_1RC1LB_1LB1RA_0LB1RD	DN	99136209
1RB0RD_1RC1LB_1LB1RA_0LC1RA	SP	55923972
1RB0RD_1RC1LB_1LB1RA_1LB1RD	SP	50282563
1RB0RD_1RC1LB_1LB1RA_1LD0LA	DN	99963342
1RB0RD_1RC1LB_1LC1RA_1LD0LB	SP	37699717
1RB0RD_1RC1LB_1LD1RA_0LB1RD	DN	99137541
1RB0RD_1RC1LB_1LD1RA_0RB0LB	DN	99997496
1RB0RD_1RC1LB_1LD1RA_1LB1RD	SP	89380351
1RB0RD_1RC1LB_1RD1RA_0LB1RD	DN	99136875
1RB0RD_1RC1LB_1RD1RA_1LB1RD	SP	89380329
1RB0RD_1RC1LC_0LB1RA_1LD0LA	DN	99918330
1RB0RD_1RC1LD_0LB0RC_0LA1LD	SP	75497409
1RB0RD_1RC1LD_0LB0RC_1LB0LA	QH	5
1RB0RD_1RC1LD_0LD0RC_1LB0LA	QH	0
1RB0RD_1RC1LD_1LB1RA_1LD0LA	DN	99909806
1RB0RD_1RC1RA_0LD1LD_0RA1LC	SP	67108761
1RB0RD_1RC1RA_1LA0RB_0LC1LD	SP	75436054
1RB0RD_1RC1RA_1LD0RB_1LA0LC	SP	89396624
1RB0RD_1RC1RA_1LD1LC_1RB0LC	SP	26889895
1RB0RD_1RC1RA_1RD1LC_0LC1RB	QH	0
1RB0RD_1RC1RB_1LD1RA_0RC0LD	QH	10
1RB0RD_1RC1RC_1LD0RC_0LD1LA	QH	1
1RB0RD_1RC1RD_1LA0LC_0RD1LC	QH	1
1RB0RD_1RC1RD_1LA1LC_0LC0RD	QH	1
1RB0RD_1RC1RD_1LB1RA_1LD0LA	DN	99918330
1RB1LA_0LA0LC_0RD1RC_0LA1RD	DN	99803209
1RB1LA_0LA0LC_1LC1RD_0RB0RD	DN	99999989
1RB1LA_0LA0RC_0LA0RD_0LA1RC	DN	99999981
1RB1LA_0LA0RC_0LA0RD_0LA1RD	DN	99999977
1RB1LA_0LA0RC_0LA1RC_------	DN	99805879
1RB1LA_0LA0RC_0LA1RD_0LA0RB	DN	99999982
1RB1LA_0LA0RC_0LA1RD_0LA1RB	DN	99999977
1RB1LA_0LA0RC_0LA1RD_0LA1RC	DN	99805879
1RB1LA_0LA0RC_0LA1RD_0LA1RD	DN	99805877
1RB1LA_0LA0RC_0LA1RD_0LB0RB	DN	99999979
1RB1LA_0LA0RC_0LA1RD_0LB1RB	DN	99999974
1RB1LA_0LA0RC_0LA1RD_0LD0RB	DN	99999979
1RB1LA_0LA0RC_0LA1RD_0LD1RB	DN	99999982
1RB1LA_0LA0RC_0LA1RD_0LD1RC	DN	99580765
1RB1LA_0LA0RC_0LD0RB_1LD1LA	DN	99999990
1RB1LA_0LA0RC_0LD0RB_1LD1RA	DN	99999961
1RB1LA_0LA0RC_0LD0RB_1LD1RC	DN	99999983
1RB1LA_0LA0RC_0LD1RB_1RC1LD	DN	99999965
1RB1LA_0LA0RC_0LD1RC_0RB0RB	DN	99797878
1RB1LA_0LA0RC_0LD1RC_0RB1LA	DN	99807210
1RB1LA_0LA0RC_0LD1RC_0RB1RB	DN	99803206
1RB1LA_0LA0RC_0LD1RC_1LA0RB	DN	99795222
1RB1LA_0LA0RC_0LD1RC_1LA1LA	QH	1
1RB1LA_0LA0RC_0LD1RC_1LA1RB	DN	99800546
1RB1LA_0LA0RC_0LD1RC_1LC0RB	DN	99800534
1RB1LA_0LA0RC_0LD1RC_1LC1LA	QH	1
1RB1LA_0LA0RC_0LD1RC_1LC1RB	DN	99804536
1RB1LA_0LA0RC_0LD1RC_1LD1LA	QH	1
1RB1LA_0LA0RC_0LD1RC_1RA0RB	DN	99308446
1RB1LA_0LA0RC_0LD1RC_1RA1LA	DN	99314319
1RB1LA_0LA0RC_0LD1RC_1RA1LB	DN	99558596
1RB1LA_0LA0RC_0LD1RC_1RA1RB	DN	99666279
1RB1LA_0LA0RC_0LD1RC_1RB0RB	DN	99796550
1RB1LA_0LA0RC_0LD1RC_1RB1LA	DN	99805878
1RB1LA_0LA0RC_0LD1RC_1RB1RB	DN	99801876
1RB1LA_0LA0RC_0LD1RC_1RC0RB	DN	99799206
1RB1LA_0LA0RC_0LD1RC_1RC1LA	QH	1
1RB1LA_0LA0RC_0LD1RC_1RC1RB	DN	99803206
1RB1LA_0LA0RC_0RD0RB_1LB0LB	DN	99999978
1RB1LA_0LA0RC_0RD0RB_1LB0LC	DN	99999984
1RB1LA_0LA0RC_0RD0RB_1LD1LB	QH	8
1RB1LA_0LA0RC_0RD0RC_1LD1LB	QH	8
1RB1LA_0LA0RC_0RD1RB_1LB0LB	DN	99999972
1RB1LA_0LA0RC_0RD1RB_1LB0LC	DN	99999982
1RB1LA_0LA0RC_0RD1RB_1LD1LB	QH	8
1RB1LA_0LA0RC_0RD1RC_1LD0LA	DN	99967825
1RB1LA_0LA0RC_0RD1RD_0LB0RB	DN	99999972
1RB1LA_0LA0RC_0RD1RD_0LB0RC	DN	99999985
1RB1LA_0LA0RC_0RD1RD_0LB1RB	DN	99999974
1RB1LA_0LA0RC_1LC1LD_0RA0LA	SP	27484215
1RB1LA_0LA0RC_1LC1LD_1RB0LA	DN	92981719
1RB1LA_0LA0RC_1LC1RD_0LA1RD	QH	1
1RB1LA_0LA0RC_1LD1RC_1LA0LA	QH	1
1RB1LA_0LA0RC_1LD1RC_1RA0LA	QH	1
1RB1LA_0LA0RC_1RD1RC_0LD0LA	DN	99803209
1RB1LA_0LA0RC_1RD1RC_1LD0LA	SP	25196477
1RB1LA_0LA1LC_0LC1RD_0RD0RB	DN	99999989
1RB1LA_0LA1LC_0RD0LC_1RD0RB	DN	99999990
1RB1LA_0LA1LC_1RD0LC_0RD0RB	DN	99999990
1RB1LA_0LA1LC_1RD0LC_0RD1LA	QH	1
1RB1LA_0LA1LC_1RD0LC_0RD1RA	QH	10
1RB1LA_0LA1LC_1RD0LC_0RD1RB	DN	99999991
1RB1LA_0LA1RC_0LA0RB_------	SP	83885885
1RB1LA_0LA1RC_0LA0RD_0LA0RB	DN	99999975
1RB1LA_0LA1RC_0LA0RD_0LA0RC	DN	99999991
1RB1LA_0LA1RC_0LA0RD_0LA1RB	DN	99999959
1RB1LA_0LA1RC_0LA0RD_0LA1RD	DN	99313899
1RB1LA_0LA1RC_0LA0RD_0RB1RD	SP	89576742
1RB1LA_0LA1RC_0LA0RD_1LA1RD	QH	1
1RB1LA_0LA1RC_0LA0RD_1RB1RD	SP	89544004
1RB1LA_0LA1RC_0LA1RD_0LA0RB	SP	62914151
1RB1LA_0LA1RC_0LA1RD_0LA0RC	DN	99999969
1RB1LA_0LA1RC_0LA1RD_0LA0RD	DN	99999983
1RB1LA_0LA1RC_0LA1RD_0LB0RB	SP	67108451
1RB1LA_0LA1RC_0LA1RD_0LB0RC	DN	99999963
1RB1LA_0LA1RC_0LA1RD_0LD0RB	SP	71302751
1RB1LA_0LA1RC_0LA1RD_0LD0RC	DN	99999991
1RB1LA_0LA1RC_0LA1RD_0RA0RB	SP	83886027
1RB1LA_0LA1RC_0LA1RD_0RB0LC	DN	92274250
1RB1LA_0LA1RC_0LA1RD_0RB0RB	SP	75497168
1RB1LA_0LA1RC_0LA1RD_0RC0RB	SP	75497300
1RB1LA_0LA1RC_0LA1RD_1LA0RB	SP	75497084
1RB1LA_0LA1RC_0LA1RD_1LC0RB	SP	75497210
1RB1LA_0LA1RC_0LA1RD_1LD0RB	SP	75497384
1RB1LA_0LA1RC_0LA1RD_1RA0RB	SP	83885939
1RB1LA_0LA1RC_0LA1RD_1RB0RB	SP	75497126
1RB1LA_0LA1RC_0LA1RD_1RC0RB	SP	75497258
1RB1LA_0LA1RC_0LC0RB_------	SP	75497273
1RB1LA_0LA1RC_0LC0RD_0LA0RB	DN	99999982
1RB1LA_0LA1RC_0LC0RD_0LA1RB	DN	99999985
1RB1LA_0LA1RC_0LC0RD_0LA1RD	DN	99315575
1RB1LA_0LA1RC_0LC1RD_0LA0RB	SP	83885663
1RB1LA_0LA1RC_0LC1RD_0LA0RD	DN	99999981
1RB1LA_0LA1RC_0LC1RD_0LD0RB	SP	67108445
1RB1LA_0LA1RC_0LC1RD_0RB0LC	SP	83885948
1RB1LA_0LA1RC_0LC1RD_0RB0RB	SP	67108820
1RB1LA_0LA1RC_0LC1RD_1LA0RB	SP	67108648
1RB1LA_0LA1RC_0LC1RD_1LC0RB	SP	67108906
1RB1LA_0LA1RC_0LC1RD_1RA0RB	SP	67108809
1RB1LA_0LA1RC_0LC1RD_1RB0RB	SP	67108734
1RB1LA_0LA1RC_0LD0RB_---0RB	SP	75497273
1RB1LA_0LA1RC_0LD0RB_---1LA	SP	83885885
1RB1LA_0LA1RC_0LD0RB_---1RA	SP	50331619
1RB1LA_0LA1RC_0LD0RB_---1RB	DN	99999985
1RB1LA_0LA1RC_0LD0RB_0LA0RD	SP	75497273
1RB1LA_0LA1RC_0LD0RB_0LA1RD	DN	92274491
1RB1LA_0LA1RC_0LD0RB_0LC1RD	SP	83885877
1RB1LA_0LA1RC_0LD0RB_0RA1LD	DN	92274491
1RB1LA_0LA1RC_0LD0RB_0RB0RC	SP	83885878
1RB1LA_0LA1RC_0LD0RB_0RB1RD	SP	50331663
1RB1LA_0LA1RC_0LD0RB_1LA0RC	DN	92274491
1RB1LA_0LA1RC_0LD0RB_1LA1LD	SP	75497273
1RB1LA_0LA1RC_0LD0RB_1LA1RD	SP	50331575
1RB1LA_0LA1RC_0LD0RB_1LB1RD	SP	50331707
1RB1LA_0LA1RC_0LD0RB_1RA0LD	DN	99999988
1RB1LA_0LA1RC_0LD0RB_1RA0RC	SP	50331664
1RB1LA_0LA1RC_0LD0RB_1RA1LD	SP	79691577
1RB1LA_0LA1RC_0LD0RB_1RB0RC	SP	75497274
1RB1LA_0LA1RC_0LD0RB_1RB1LD	SP	83885885
1RB1LA_0LA1RC_0LD0RB_1RB1RD	SP	50331619
1RB1LA_0LA1RC_0LD0RB_1RC1LD	DN	99999962
1RB1LA_0LA1RC_0LD0RC_1LD0RB	DN	99999989
1RB1LA_0LA1RC_0LD0RD_0LA0RB	DN	99999937
1RB1LA_0LA1RC_0LD0RD_0LA1RB	DN	99999967
