machine,list,wave4_status,mxdys_status,mxdys_decider,match_kind
1RB0LC_0LA1RD_1LD1LA_0RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_0LB1LA_0RC1RD_1LB0RD,listC,fuel,,,no-match
1RB0LC_0LB1LA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0LB1LA_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LC_0LB1LA_1RD0LC_0RD1RB,listC,fuel,,,no-match
1RB0LC_0LB1LC_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LC_0LB1RC_1LA1RD_1LB0RD,listC,fuel,,,no-match
1RB0LC_0LB1RC_1RD1LA_1LA0RC,listC,unboarded,,,no-match
1RB0LC_0LC1LA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0LC1LD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0LC1RA_1LB1RD_1LC0RD,listC,unboarded,,,no-match
1RB0LC_0LC1RB_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0LC1RD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0RC0LB_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0RC0LD_1LD1RC_0RA1LB,listC,unboarded,,,no-match
1RB0LC_0RC0RD_1LC1LA_0RB0LA,listC,unboarded,,,no-match
1RB0LC_0RC0RD_1LC1LA_0RB1LA,listC,unboarded,,,no-match
1RB0LC_0RC0RD_1LC1LA_0RB1LB,listC,unboarded,,,no-match
1RB0LC_0RC1LA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0RC1LD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_0RC1LD_1LB1RC_0LA0LB,listC,unboarded,,,no-match
1RB0LC_0RC1RA_1LD---_0RA0LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_0RC1RD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LA---_1RD0LC_0RD0LA,listC,fuel,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LC_1LA---_1RD1LC_0RD0LA,listC,fuel,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LC_1LA0LA_1RD0LB_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LA0LA_1RD0RB_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LA0LA_1RD0RB_0RD1LC,listC,fuel,,,no-match
1RB0LC_1LA0LA_1RD1LA_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LA0LC_0LB0RD_1RD0RC,listC,fuel,,,no-match
1RB0LC_1LA0LC_0LB0RD_1RD1LA,listC,fuel,,,no-match
1RB0LC_1LA0LC_0LB0RD_1RD1LB,listC,unboarded,,,no-match
1RB0LC_1LA0LC_0LB0RD_1RD1LC,listC,unboarded,,,no-match
1RB0LC_1LA0LD_0RC1LB_1RC0LD,listC,fuel,,,no-match
1RB0LC_1LA0LD_1RC1LB_0LB0RC,listC,unboarded,,,no-match
1RB0LC_1LA0LD_1RC1LD_0LB0RC,listC,unboarded,,,no-match
1RB0LC_1LA0RD_0RB0LC_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LA0RD_0RB0LC_1LC0LA,listC,drift,,,no-match
1RB0LC_1LA0RD_0RB1RD_1LC0LA,listC,drift,,,no-match
1RB0LC_1LA1LA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LA1LA_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LC_1LA1LC_1LB0RD_0LB1RD,listC,unboarded,,,no-match
1RB0LC_1LA1LC_1LB0RD_0LC1RD,listC,unboarded,,,no-match
1RB0LC_1LA1LC_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LC_1LA1LC_1RD0RB_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LA1LD_0LB1RC_1LB0RC,listC,unboarded,,,no-match
1RB0LC_1LA1LD_0LD1RC_1LB0RC,listC,unboarded,,,no-match
1RB0LC_1LA1LD_0RC1LA_1RC0LD,listC,fuel,,,no-match
1RB0LC_1LA1LD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LA1RA_0LD0LA_0RD1RA,listC,unboarded,,,no-match
1RB0LC_1LA1RA_0RA0LD_---0LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RA_0RA0LD_---1LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RA_0RA0RD_0LD0LC,listC,unboarded,,,no-match
1RB0LC_1LA1RA_0RA1LD_---1LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RA_0RD0LA_0RD1RA,listC,unboarded,,,no-match
1RB0LC_1LA1RA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LA1RA_0RD1LD_0RB1LC,listC,unboarded,,,no-match
1RB0LC_1LA1RA_1RC1LD_0RB1LC,listC,unboarded,,,no-match
1RB0LC_1LA1RC_0LD0LA_0RD1RA,listC,unboarded,,,no-match
1RB0LC_1LA1RC_0RC1LD_1LA0LD,listC,fuel,,,no-match
1RB0LC_1LA1RC_1LD0RB_0RC0LD,listC,unboarded,,,no-match
1RB0LC_1LA1RD_0RA0LA_1RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RD_0RA0LC_1RA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RD_0RA0LC_1RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RD_0RB1LC_1RB0LC,listC,unboarded,,,no-match
1RB0LC_1LA1RD_0RD0LA_1RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RD_0RD0LC_1RA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RD_0RD0LC_1RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LA1RD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LA1RD_0RD1LC_1RB0LC,listC,unboarded,,,no-match
1RB0LC_1LA1RD_1LA0LA_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LA1RD_1LA0LC_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LA1RD_1LA0LC_0RD1LC,listC,fuel,,,no-match
1RB0LC_1LA1RD_1LA0LC_0RD1RC,listC,unboarded,,,no-match
1RB0LC_1LA1RD_1LA1LB_0RD0LA,listC,unboarded,,,no-match
1RB0LC_1LB0LC_1RD1LC_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LB1LA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LB1LA_1RD0LA_0RD0RB,listC,fuel,,,no-match
1RB0LC_1LB1LA_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LC_1LB1LC_1RD0LC_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LB1LC_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LC_1LB1LC_1RD1LC_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LB1RC_0RC1LD_1LA0LD,listC,fuel,,,no-match
1RB0LC_1LB1RC_1RD1LC_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LC---_1RD0LB_0RD0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LC---_1RD1LC_0RD0LA,listC,fuel,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LC_1LC0LA_1RD1LA_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LC0LA_1RD1LA_0RD1LC,listC,unboarded,,,no-match
1RB0LC_1LC0LB_1RD1LA_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LC0RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB0LC_1LC0RB_0LC1LD_0RD1RA,listC,fuel,,,no-match
1RB0LC_1LC0RB_1LD0LD_0RA0LD,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD0LD_0RA1RA,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD0LD_0RA1RB,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD1LA_0RA0LD,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD1LA_0RA0RC,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD1LA_0RA1RB,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD1LA_1RC0RC,listC,unboarded,,,no-match
1RB0LC_1LC0RB_1LD1LA_1RC1RB,listC,unboarded,,,no-match
1RB0LC_1LC0RB_1LD1RB_0LC1RA,listC,unboarded,,,no-match
1RB0LC_1LC0RB_1LD1RB_0RA0LD,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD1RB_0RA1RA,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD1RB_0RA1RB,listC,drift,,,no-match
1RB0LC_1LC0RB_1LD1RB_1RD1LA,listC,unboarded,,,no-match
1RB0LC_1LC0RB_1LD1RC_0RA1RB,listC,drift,,,no-match
1RB0LC_1LC0RB_1RD0RD_0LA1LA,listC,drift,,,no-match
1RB0LC_1LC0RB_1RD1RB_0LA1LA,listC,drift,,,no-match
1RB0LC_1LC0RC_1LA1RD_0RA0RB,listC,unboarded,,,no-match
1RB0LC_1LC0RC_1RD1LA_1RA0RA,listC,unboarded,,,no-match
1RB0LC_1LC0RD_0RA1LB_0LB1RD,listC,unboarded,,,no-match
1RB0LC_1LC0RD_0RA1LB_0LC1RD,listC,unboarded,,,no-match
1RB0LC_1LC1LA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LC1LA_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LC_1LC1LA_1RD0RB_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LC1LA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB0LC_1LC1LB_0RD0LB_1RD0RA,listC,unboarded,,,no-match
1RB0LC_1LC1LB_1RD0RB_0RD0LA,listC,fuel,,,no-match
1RB0LC_1LC1LD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LC1RA_---0LD_0RA1LB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LC1RA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LC1RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB0LC_1LC1RB_0RB1LD_0RA0LC,listC,unboarded,,,no-match
1RB0LC_1LC1RB_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LC1RC_1RD1LA_1LA0RC,listC,unboarded,,,no-match
1RB0LC_1LC1RD_0LA1RB_0RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LC1RD_0RB0LC_1RB0LA,listC,unboarded,,,no-match
1RB0LC_1LC1RD_0RD0LC_1RA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LC_1LC1RD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1LC1RD_1LA0LC_0RD1LC,listC,fuel,,,no-match
1RB0LC_1LC1RD_1LA0LC_0RD1RC,listC,unboarded,,,no-match
1RB0LC_1RC---_1LD1RA_0RB0LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_3_3_1600,direct
1RB0LC_1RC0RB_1LD1RA_0RA1LC,listC,drift,,,no-match
1RB0LC_1RC0RB_1RD1LD_1LA0RD,listC,unboarded,,,no-match
1RB0LC_1RC0RC_1LD0RA_1LA0LB,listC,unboarded,,,no-match
1RB0LC_1RC0RC_1LD0RB_0LA0LB,listC,unboarded,,,no-match
1RB0LC_1RC0RD_1RD0LB_1LD1LA,listC,unboarded,,,no-match
1RB0LC_1RC1LA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1RC1LA_1LD1RB_0RB0LD,listC,unboarded,,,no-match
1RB0LC_1RC1LB_0LA1RD_0LB0RC,listC,unboarded,,,no-match
1RB0LC_1RC1LB_1LA1RD_0LB0RC,listC,unboarded,,,no-match
1RB0LC_1RC1LD_0LB0RC_1LB0LA,listC,unboarded,,,no-match
1RB0LC_1RC1LD_0LB0RC_1LB0RA,listC,unboarded,,,no-match
1RB0LC_1RC1LD_0LB0RC_1LB1RA,listC,unboarded,,,no-match
1RB0LC_1RC1LD_0LD0RC_1LB0LA,listC,unboarded,,,no-match
1RB0LC_1RC1LD_0LD0RC_1LB1LA,listC,unboarded,,,no-match
1RB0LC_1RC1LD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1RC1RA_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1RC1RD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
1RB0LC_1RC1RD_1LA0LC_0RD1LC,listC,fuel,,,no-match
1RB0LC_1RC1RD_1LA0LC_0RD1RC,listC,unboarded,,,no-match
1RB0LD_0LB1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0LB1LC_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LD_0LB1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0LC0LA_0RC1LD_1RC1LA,listC,unboarded,,,no-match
1RB0LD_0LC0LA_1RC1LB_0LB0RC,listC,fuel,,,no-match
1RB0LD_0LC0LA_1RC1LD_0LB0RC,listC,fuel,,,no-match
1RB0LD_0LC0RB_1LA1RC_0RC1LD,listC,unboarded,,,no-match
1RB0LD_0LC0RC_0RB1LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LD_0LC1LA_0RC1LA_1RC0LD,listC,fuel,,,no-match
1RB0LD_0LC1LA_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0LC1LB_1RC1RD_0LB0LA,listC,unboarded,,,no-match
1RB0LD_0LC1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0LC1RA_---1LA_0RA1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_0LC1RA_0LA1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_0LD1LC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_0RA1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_0RC1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LA0RB_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LA0RB_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LA1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LA1LC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LA1RC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LA1RC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LA1RD_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LC1RD_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LD1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LD1LC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LD1LC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LD1RC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LD1RC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1LD1RD_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1RA1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1RA1LC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1RB1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1RB1LC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1RC1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1RD1LC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RA_1RD1LC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0LC1RB_0RC1LA_1RC0LD,listC,fuel,,,no-match
1RB0LD_0LC1RB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0LC1RB_1RA1LD_1LC0RB,listC,unboarded,,,no-match
1RB0LD_0LC1RC_0RC1LD_1LA0LA,listC,fuel,,,no-match
1RB0LD_0LC1RC_0RC1RD_1LA0LD,listC,unboarded,,,no-match
1RB0LD_0LC1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0RC0LC_1LD0RB_1LD1RA,listC,fuel,,,no-match
1RB0LD_0RC0RB_1LC1RA_0LA1LA,listC,fuel,,,no-match
1RB0LD_0RC0RB_1LD1RA_1LC1LA,listC,unboarded,,,no-match
1RB0LD_0RC0RD_0LD1RA_1LA0LC,listC,unboarded,,,no-match
1RB0LD_0RC1LA_1LA0RB_0LD1RB,listC,fuel,,,no-match
1RB0LD_0RC1LA_1LA0RC_0LD1RB,listC,fuel,,,no-match
1RB0LD_0RC1LA_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0RC1LB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0RC1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_0RC1RA_0LC1LA_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_0LC1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC0LA_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC0LD_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC0RB_1LB1LD,listC,fuel,,,no-match
1RB0LD_0RC1RA_1LC1LA_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1LD_0RA1LC,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1LD_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1LD_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1RB_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1RB_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1RD_0RA1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RA_1LC1RD_0RB1LD,listC,unboarded,,,no-match
1RB0LD_0RC1RB_1LC1LA_0RA0LC,listC,unboarded,,,no-match
1RB0LD_0RC1RB_1LC1LA_0RB0LC,listC,unboarded,,,no-match
1RB0LD_0RC1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_1LB0RC_0RB1LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LD_1LB0RC_0RD1RC_1LD0LA,listC,unboarded,,,no-match
1RB0LD_1LB0RC_1LA1RD_1RC0LA,listC,unboarded,,,no-match
1RB0LD_1LB0RC_1RC1LD_1LA0RB,listC,unboarded,,,no-match
1RB0LD_1LB1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_1LB1LC_1RD0LA_1RA0RB,listC,unboarded,,,no-match
1RB0LD_1LB1LC_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB0LD_1LB1RC_0RC1LD_1LA0LD,listC,fuel,,,no-match
1RB0LD_1LB1RC_0RC1RD_1LA0LD,listC,unboarded,,,no-match
1RB0LD_1LB1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_1LC0LA_0RC1LD_1RC1LA,listC,unboarded,,,no-match
1RB0LD_1LC0LA_1LA0LC_1RD1RC,listC,unboarded,,,no-match
1RB0LD_1LC0RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB0LD_1LC0RB_0LC0RD_1LA1RD,listC,fuel,,,no-match
1RB0LD_1LC0RB_0LC1LD_0RA---,listC,fuel,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LD_1LC0RB_0LC1LD_0RD1RA,listC,fuel,,,no-match
1RB0LD_1LC0RB_0LC1LD_1RA0RA,listC,fuel,,,no-match
1RB0LD_1LC0RB_0LC1LD_1RA1RA,listC,fuel,,,no-match
1RB0LD_1LC0RB_0LC1LD_1RC1RA,listC,fuel,,,no-match
1RB0LD_1LC0RB_0LC1LD_1RD1RA,listC,fuel,,,no-match
1RB0LD_1LC0RB_0RA0LC_1LD1RA,listC,fuel,,,no-match
1RB0LD_1LC0RB_1RA0LC_0LC1LD,listC,unboarded,,,no-match
1RB0LD_1LC0RB_1RC1LA_0LD0RA,listC,fuel,,,no-match
1RB0LD_1LC0RC_0RB1LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LD_1LC0RD_0LC1LA_1RA0RB,listC,unboarded,,,no-match
1RB0LD_1LC0RD_0LC1LD_0RB1RA,listC,fuel,,,no-match
1RB0LD_1LC1LA_0RC1LA_1RC0LD,listC,fuel,,,no-match
1RB0LD_1LC1LA_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_1LC1LA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB0LD_1LC1LB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_1LC1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
1RB0LD_1LC1RA_---0LD_0RA1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_---1LA_0RA1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_---1LD_0RA0LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LD_1LC1RA_---1LD_0RA1LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB0LD_1LC1RA_---1LD_0RA1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_---1LD_0RB1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_---1RD_0RA1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_---1RD_0RB1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0LC1LD_0RA0RB,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0LD1LB_0RA1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0LD1LC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0LD1RC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0LD1RC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RA1LB_0RA1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RA1LC_0RA1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_---0LB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0RB0LC_---0LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0RB0LC_---0RB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0RB0LC_---0RC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0RB0LC_---1LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_4_3_3_1600,direct
1RB0LD_1LC1RA_0RB0LC_---1LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0RB0LC_---1RA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0RB0LC_---1RC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB0LD_1LC1RA_0RB0LC_0LB0LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0LB0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0LB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0LB1RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0LC0LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0LC0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0LC1RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RB0LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RB0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RB1RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RC0LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RC0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RC1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_0RC1RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1LA0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1LC0LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1LC0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RA0LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RA0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RA1RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RB1RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RC0LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RC0RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RC1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LC_1RC1RD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB0LD_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB1LB_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RB1LC_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RD0LD_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RD1LA_0RB1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RD1LB_0RA1LD,listC,unboarded,,,no-match
1RB0LD_1LC1RA_0RD1LB_0RB1LD,listC,unboarded,,,no-match
