1RB1RC_0LA0RB_0LD1LD_1RA1LC	2	2	40	20000	58
1RB1RC_0LA1RA_1LD---_0RA0LD	2	2	40	32000	47
1RB1RC_0LC---_1RA1LD_0RA0LD	2	2	40	32000	41
1RB1RC_0LC1LB_1RD1LA_0LA0RD	4	2	40	20000	77
1RB1RC_0RC0LB_1RD1RA_1LD1LB	2	2	40	20000	41
1RB1RC_1LA0LB_1RD0RC_1LB1RC	2	2	40	20000	39
1RB1RC_1LA1RA_---1LD_0RA0LD	2	2	40	32000	47
1RB1RC_1LC1RA_---1LD_0RA0LD	2	2	40	32000	81
1RB1RC_1LC1RA_0RD0LC_1LB0RB	2	2	40	20000	51
1RB1RC_1LC1RA_0RD0LC_1RA---	2	2	40	32000	50
1RB1RC_1LC1RA_1RD0LC_1LD0RB	2	2	40	20000	53
1RB1RD_1LB1LC_0RA0LC_---1RA	2	2	40	32000	41
1RB1RD_1LC1RA_0RD0LC_1RA---	2	2	40	32000	39
1RB1RD_1LC1RA_1RD0LC_1LD0RB	2	2	40	20000	53
1RB1RD_1RC0LD_1LA0RC_0LA1LD	4	2	40	20000	54
1RB1RD_1RC1LA_0LB0RC_0LA1LD	4	2	40	20000	74
